fecha,ultimo,apertura,maximo,minimo,vol,variacion
2020-07-31,"110,80","113,80","114,55","110,15",,"-2,72%"
2020-07-30,"113,90","115,00","115,80","112,90","208,53K","-1,21%"
2020-07-29,"115,30","115,50","117,90","112,90","1,31M","-1,20%"
2020-07-28,"116,70","115,60","116,90","114,30","837,71K","2,46%"
2020-07-27,"113,90","114,40","114,50","111,30","196,42K","-1,81%"
2020-07-24,"116,00","116,20","117,40","114,90","133,15K","-1,36%"
2020-07-23,"117,60","118,90","120,00","116,60","451,30K","-1,09%"
2020-07-22,"118,90","119,70","120,80","116,80","126,77K","-1,08%"
2020-07-21,"120,20","122,00","123,80","119,00","231,33K","-0,08%"
2020-07-20,"120,30","121,00","121,10","118,70","149,68K","-0,58%"
2020-07-17,"121,00","123,20","123,20","120,20","132,86K","-1,22%"
2020-07-16,"122,50","123,80","124,60","121,80","164,69K","-1,29%"
2020-07-15,"124,10","121,20","125,30","120,50","201,76K","4,37%"
2020-07-14,"118,90","120,50","121,20","118,30","167,44K","-2,38%"
2020-07-13,"121,80","122,20","122,60","119,90","106,72K","1,50%"
2020-07-10,"120,00","119,50","120,40","118,30","141,27K","0,00%"
2020-07-09,"120,00","122,00","122,20","119,60","122,44K","-1,80%"
2020-07-08,"122,20","123,30","123,60","120,40","198,37K","-1,77%"
2020-07-07,"124,40","125,50","125,70","122,90","192,77K","-1,74%"
2020-07-06,"126,60","126,80","128,20","125,90","119,21K","1,77%"
2020-07-03,"124,40","125,40","126,30","123,60","124,59K","-0,16%"
2020-07-02,"124,60","121,80","126,60","121,80","210,59K","2,98%"
2020-07-01,"121,00","119,00","121,90","116,90","213,35K","1,94%"
