per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"11,10","0,00","0,43","3,89","0,00","8,64","837,50","0,00","0,27"
