fecha,ultimo,apertura,maximo,minimo,vol,variacion
2020-08-28,"2,600","2,557","2,545","2,466",,"2,60%"
2020-08-27,"2,534","2,525","2,545","2,466","18,90M","-0,28%"
2020-08-26,"2,541","2,491","2,570","2,480","26,36M","1,44%"
2020-08-25,"2,505","2,510","2,584","2,503","28,03M","0,85%"
2020-08-24,"2,484","2,453","2,484","2,415","15,74M","2,39%"
2020-08-21,"2,426","2,485","2,488","2,388","24,42M","-1,54%"
2020-08-20,"2,464","2,490","2,498","2,448","19,49M","-3,49%"
2020-08-19,"2,553","2,470","2,553","2,458","14,46M","3,03%"
2020-08-18,"2,478","2,500","2,557","2,464","16,49M","-1,47%"
2020-08-17,"2,515","2,527","2,556","2,482","27,86M","-0,47%"
2020-08-14,"2,527","2,551","2,551","2,436","32,83M","-1,29%"
2020-08-13,"2,560","2,610","2,674","2,555","17,97M","-2,77%"
2020-08-12,"2,633","2,698","2,762","2,630","24,45M","-2,30%"
2020-08-11,"2,695","2,607","2,695","2,605","27,50M","4,54%"
2020-08-10,"2,578","2,575","2,617","2,524","19,30M","2,10%"
2020-08-07,"2,525","2,569","2,592","2,462","36,81M","-3,03%"
2020-08-06,"2,604","2,660","2,700","2,582","30,31M","-2,33%"
2020-08-05,"2,666","2,796","2,821","2,661","23,36M","-3,93%"
2020-08-04,"2,775","2,751","2,829","2,722","42,76M","1,87%"
2020-08-03,"2,724","2,617","2,728","2,584","32,14M","3,30%"
