per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"22,82","12,40","1,72","7,55","0,32","5,72","2.804,00","7.319,00","0,44"
