per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"18,25","7,79","1,57","8,59","0,42","3,55","3.673,52","10.568,00","0,55"
