per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"4,60","0,00","0,36","7,87","0,22","4,23","6.619,00","0,00","0,46"
