fecha,per,bpa,rentabilidad_por_dividendo,precio_div_cash_flow,precio_valor_contable,ebitda,b_neto
2020-07-01,17,"0,46","11,78","3,15","0,5",4.296,"658,93"
2020-07-02,17,"0,46","11,56","3,15","0,5",4.296,"658,93"
