per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"5,33","2,47","0,40","7,42","0,90","6,98","2.352,00","7.173,00","1,46"
