per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"17,00","3,15","0,50","2,92","1,00","11,78","658,93","4.296,00","0,46"
