per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"14,92","0,00","0,44","2,95","0,03","3,73","757,00","0,00","0,12"
