fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2016-08-04,"41,385","40,945","41,445","40,810","731,85K","1,28%","1.099.473,69","-0,13","18,91","0,87"
2016-08-05,"41,560","41,415","41,800","41,190","575,67K","0,42%","1.099.473,69","-0,13","18,91","0,87"
2016-08-08,"41,560","41,790","41,925","41,450","382,47K","0,00%","1.099.473,69","-0,13","18,91","0,87"
2016-08-09,"42,500","41,620","42,500","41,500","541,72K","2,26%","1.099.473,69","-0,13","18,91","0,87"
2016-08-10,"42,295","42,265","42,500","41,915","648,17K","-0,48%","1.099.473,69","-0,13","18,91","0,87"
2016-08-11,"42,590","42,500","42,735","42,325","542,81K","0,70%","1.099.473,69","-0,13","18,91","0,87"
2016-08-12,"42,525","42,490","42,680","42,145","561,58K","-0,15%","1.099.473,69","-0,13","18,91","0,87"
2016-08-15,"42,835","42,655","42,940","42,450","377,56K","0,73%","1.099.473,69","-0,13","18,91","0,87"
2016-08-16,"42,295","42,565","42,640","42,150","563,41K","-1,26%","1.099.473,69","-0,13","18,91","0,87"
2016-08-17,"41,955","42,325","42,465","41,810","740,59K","-0,80%","1.099.473,69","-0,13","18,91","0,87"
2016-08-18,"42,045","42,195","42,210","41,710","381,23K","0,21%","1.099.473,69","-0,13","18,91","0,87"
2016-08-19,"41,780","42,130","42,155","41,595","638,70K","-0,63%","1.099.473,69","-0,13","18,91","0,87"
2016-08-22,"42,055","41,750","42,190","41,480","495,64K","0,66%","1.099.473,69","-0,13","18,91","0,87"
2016-08-23,"41,965","42,300","42,375","41,935","419,61K","-0,21%","1.099.473,69","-0,13","18,91","0,87"
2016-08-24,"41,905","41,725","41,970","41,580","552,66K","-0,14%","1.099.473,69","-0,13","18,91","0,87"
2016-08-25,"41,695","41,695","41,970","41,470","360,35K","-0,50%","1.099.473,69","-0,13","18,91","0,87"
2016-08-26,"42,005","41,580","42,030","41,420","315,74K","0,74%","1.099.473,69","-0,13","18,91","0,87"
2016-08-29,"41,885","41,835","41,965","41,520","318,96K","-0,29%","1.099.473,69","-0,13","18,91","0,87"
2016-08-30,"41,950","41,945","42,385","41,945","413,54K","0,16%","1.099.473,69","-0,13","18,91","0,87"
2016-08-31,"41,195","41,830","41,920","41,195","1,05M","-1,80%","1.099.473,69","-0,13","18,91","0,87"
2016-09-01,"41,715","41,200","41,960","41,130","606,50K","1,26%","1.104.372,59","0,18","18,91","0,87"
2016-09-02,"42,305","41,815","42,340","41,705","536,23K","1,41%","1.104.372,59","0,18","18,91","0,87"
2016-09-05,"42,240","42,340","42,645","42,140","251,38K","-0,15%","1.104.372,59","0,18","18,91","0,87"
2016-09-06,"42,380","42,410","42,565","42,235","378,49K","0,33%","1.104.372,59","0,18","18,91","0,87"
2016-09-07,"43,005","42,705","43,615","42,610","803,61K","1,47%","1.104.372,59","0,18","18,91","0,87"
2016-09-08,"43,800","43,625","44,065","43,200","890,86K","1,85%","1.104.372,59","0,18","18,91","0,87"
2016-09-09,"43,605","43,570","43,775","43,415","759,40K","-0,45%","1.104.372,59","0,18","18,91","0,87"
2016-09-12,"43,465","43,130","43,465","42,950","426,29K","-0,32%","1.104.372,59","0,18","18,91","0,87"
2016-09-13,"43,495","43,500","44,150","43,425","631,82K","0,07%","1.104.372,59","0,18","18,91","0,87"
2016-09-14,"43,675","43,795","44,165","43,650","722,83K","0,41%","1.104.372,59","0,18","18,91","0,87"
2016-09-15,"44,050","43,615","44,245","43,585","574,32K","0,86%","1.104.372,59","0,18","18,91","0,87"
2016-09-16,"43,730","43,860","44,050","43,385","769,77K","-0,73%","1.104.372,59","0,18","18,91","0,87"
2016-09-19,"43,950","44,020","44,195","43,710","402,87K","0,50%","1.104.372,59","0,18","18,91","0,87"
2016-09-20,"43,940","43,935","44,205","43,750","505,53K","-0,02%","1.104.372,59","0,18","18,91","0,87"
2016-09-21,"43,925","44,360","44,390","43,870","449,19K","-0,03%","1.104.372,59","0,18","18,91","0,87"
2016-09-22,"44,500","44,160","44,670","44,090","608,63K","1,31%","1.104.372,59","0,18","18,91","0,87"
2016-09-23,"44,490","44,545","44,545","44,110","365,77K","-0,02%","1.104.372,59","0,18","18,91","0,87"
2016-09-26,"44,255","44,190","44,365","43,955","569,09K","-0,53%","1.104.372,59","0,18","18,91","0,87"
2016-09-27,"44,200","44,450","44,545","43,725","639,86K","-0,12%","1.104.372,59","0,18","18,91","0,87"
2016-09-28,"44,575","44,495","44,745","44,400","583,31K","0,85%","1.104.372,59","0,18","18,91","0,87"
2016-09-29,"44,350","45,150","45,240","44,310","656,68K","-0,50%","1.104.372,59","0,18","18,91","0,87"
2016-09-30,"44,470","43,990","44,585","43,600","580,22K","0,27%","1.104.372,59","0,18","18,91","0,87"
2016-10-03,"44,645","44,545","44,900","44,380","448,63K","0,39%","1.101.809,91","0,68","18,63","0,47"
2016-10-04,"44,930","44,880","45,140","44,685","535,20K","0,64%","1.101.809,91","0,68","18,63","0,47"
2016-10-05,"44,310","44,685","44,685","44,120","628,43K","-1,38%","1.101.809,91","0,68","18,63","0,47"
2016-10-06,"44,235","44,575","44,685","44,155","585,51K","-0,17%","1.101.809,91","0,68","18,63","0,47"
2016-10-07,"43,735","44,305","44,305","43,570","765,23K","-1,13%","1.101.809,91","0,68","18,63","0,47"
2016-10-10,"43,700","43,720","43,935","43,250","628,82K","-0,08%","1.101.809,91","0,68","18,63","0,47"
2016-10-11,"43,355","43,795","43,795","43,285","371,74K","-0,79%","1.101.809,91","0,68","18,63","0,47"
2016-10-12,"43,150","43,475","43,660","43,150","437,08K","-0,47%","1.101.809,91","0,68","18,63","0,47"
2016-10-13,"43,080","43,095","43,285","42,810","619,25K","-0,16%","1.101.809,91","0,68","18,63","0,47"
2016-10-14,"43,010","43,150","43,475","42,940","589,23K","-0,16%","1.101.809,91","0,68","18,63","0,47"
2016-10-17,"43,035","42,935","43,060","42,440","875,50K","0,06%","1.101.809,91","0,68","18,63","0,47"
2016-10-18,"44,000","43,445","44,030","43,325","804,80K","2,24%","1.101.809,91","0,68","18,63","0,47"
2016-10-19,"44,040","44,000","44,220","43,865","673,04K","0,09%","1.101.809,91","0,68","18,63","0,47"
2016-10-20,"44,315","44,180","44,315","43,730","710,60K","0,62%","1.101.809,91","0,68","18,63","0,47"
2016-10-21,"43,810","44,235","44,325","43,565","954,80K","-1,14%","1.101.809,91","0,68","18,63","0,47"
2016-10-24,"43,640","44,130","44,350","43,640","655,87K","-0,39%","1.101.809,91","0,68","18,63","0,47"
2016-10-25,"43,225","43,530","43,720","43,140","629,72K","-0,95%","1.101.809,91","0,68","18,63","0,47"
2016-10-26,"43,000","43,285","43,285","42,730","642,79K","-0,52%","1.101.809,91","0,68","18,63","0,47"
2016-10-27,"42,805","42,870","43,105","42,610","470,96K","-0,45%","1.101.809,91","0,68","18,63","0,47"
2016-10-28,"42,965","42,450","43,080","42,250","626,98K","0,37%","1.101.809,91","0,68","18,63","0,47"
2016-10-31,"43,000","42,915","43,035","42,730","572,25K","0,08%","1.101.809,91","0,68","18,63","0,47"
2016-11-01,"42,640","43,285","43,285","42,415","677,17K","-0,84%","1.096.414,95","0,67","18,63","0,47"
2016-11-02,"41,880","42,350","42,500","41,765","643,08K","-1,78%","1.096.414,95","0,67","18,63","0,47"
2016-11-03,"40,955","41,150","41,550","40,795","1,78M","-2,21%","1.096.414,95","0,67","18,63","0,47"
2016-11-04,"41,570","42,200","43,205","41,380","1,63M","1,50%","1.096.414,95","0,67","18,63","0,47"
2016-11-07,"41,805","42,200","42,375","41,665","752,01K","0,57%","1.096.414,95","0,67","18,63","0,47"
2016-11-08,"41,735","41,870","41,895","41,495","687,16K","-0,17%","1.096.414,95","0,67","18,63","0,47"
2016-11-09,"42,085","40,905","42,150","40,345","920,64K","0,84%","1.096.414,95","0,67","18,63","0,47"
2016-11-10,"40,290","42,355","42,405","40,175","1,18M","-4,27%","1.096.414,95","0,67","18,63","0,47"
2016-11-11,"40,305","40,415","40,650","39,840","846,60K","0,04%","1.096.414,95","0,67","18,63","0,47"
2016-11-14,"39,995","40,620","40,830","39,850","742,77K","-0,77%","1.096.414,95","0,67","18,63","0,47"
2016-11-15,"40,300","40,050","40,470","39,975","781,58K","0,76%","1.096.414,95","0,67","18,63","0,47"
2016-11-16,"40,950","40,540","40,980","40,340","974,65K","1,61%","1.096.414,95","0,67","18,63","0,47"
2016-11-17,"41,600","40,940","41,685","40,910","875,30K","1,59%","1.096.414,95","0,67","18,63","0,47"
2016-11-18,"41,800","41,775","42,075","41,475","711,03K","0,48%","1.096.414,95","0,67","18,63","0,47"
2016-11-21,"42,125","42,025","42,470","41,750","610,65K","0,78%","1.096.414,95","0,67","18,63","0,47"
2016-11-22,"41,905","42,340","42,445","41,730","575,72K","-0,52%","1.096.414,95","0,67","18,63","0,47"
2016-11-23,"41,630","41,845","42,085","41,605","659,40K","-0,66%","1.096.414,95","0,67","18,63","0,47"
2016-11-24,"42,315","41,750","42,395","41,600","507,34K","1,65%","1.096.414,95","0,67","18,63","0,47"
2016-11-25,"42,495","42,520","42,560","42,355","377,84K","0,43%","1.096.414,95","0,67","18,63","0,47"
2016-11-28,"42,575","42,265","42,830","42,220","695,46K","0,19%","1.096.414,95","0,67","18,63","0,47"
2016-11-29,"42,875","42,620","42,975","42,435","756,87K","0,70%","1.096.414,95","0,67","18,63","0,47"
