fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2015-07-14,"98,92","98,74","99,30","97,84","342,15K","0,76%","1.043.141,35","0,07","21,18","0,91"
2015-07-15,"100,35","99,15","101,50","99,00","565,16K","1,45%","1.043.141,35","0,07","21,18","0,91"
2015-07-16,"99,80","101,15","101,45","99,43","269,49K","-0,55%","1.043.141,35","0,07","21,18","0,91"
2015-07-17,"99,23","100,25","100,25","98,80","336,99K","-0,57%","1.043.141,35","0,07","21,18","0,91"
2015-07-20,"98,40","98,90","99,48","97,71","210,68K","-0,84%","1.043.141,35","0,07","21,18","0,91"
2015-07-21,"98,00","98,72","99,48","97,66","2,32M","-0,41%","1.043.141,35","0,07","21,18","0,91"
2015-07-22,"98,00","97,78","99,50","97,50","403,92K","0,00%","1.043.141,35","0,07","21,18","0,91"
2015-07-23,"97,75","98,00","98,28","97,05","2,97M","-0,26%","1.043.141,35","0,07","21,18","0,91"
2015-07-24,"99,50","97,55","99,90","97,47","1,10M","1,79%","1.043.141,35","0,07","21,18","0,91"
2015-07-27,"101,55","99,50","103,45","99,50","1,62M","2,06%","1.043.141,35","0,07","21,18","0,91"
2015-07-28,"103,30","101,30","103,60","100,90","319,31K","1,72%","1.043.141,35","0,07","21,18","0,91"
2015-07-29,"100,80","104,30","105,00","100,45","338,45K","-2,42%","1.043.141,35","0,07","21,18","0,91"
2015-07-30,"100,30","101,20","103,30","100,00","238,36K","-0,50%","1.043.141,35","0,07","21,18","0,91"
2015-07-31,"100,40","100,90","101,40","100,00","207,88K","0,10%","1.043.141,35","0,07","21,18","0,91"
2015-08-03,"104,00","100,25","104,90","100,20","159,58K","3,59%","1.052.409,25","-0,42","21,18","0,91"
2015-08-04,"104,70","103,95","104,80","103,10","636,87K","0,67%","1.052.409,25","-0,42","21,18","0,91"
2015-08-05,"104,10","105,00","106,60","104,10","406,55K","-0,57%","1.052.409,25","-0,42","21,18","0,91"
2015-08-06,"104,25","104,20","105,65","103,45","448,81K","0,14%","1.052.409,25","-0,42","21,18","0,91"
2015-08-07,"103,40","104,00","104,90","103,15","556,63K","-0,82%","1.052.409,25","-0,42","21,18","0,91"
2015-08-10,"104,35","104,20","105,20","102,00","576,33K","0,92%","1.052.409,25","-0,42","21,18","0,91"
2015-08-11,"103,65","104,45","104,95","102,70","577,02K","-0,67%","1.052.409,25","-0,42","21,18","0,91"
2015-08-12,"103,50","103,00","104,15","102,20","348,74K","-0,14%","1.052.409,25","-0,42","21,18","0,91"
2015-08-13,"103,40","104,70","104,90","103,10","964,83K","-0,10%","1.052.409,25","-0,42","21,18","0,91"
2015-08-14,"106,15","103,60","106,70","103,50","632,88K","2,66%","1.052.409,25","-0,42","21,18","0,91"
2015-08-17,"105,90","106,80","107,25","105,15","494,43K","-0,24%","1.052.409,25","-0,42","21,18","0,91"
2015-08-18,"106,55","106,00","108,30","105,80","519,50K","0,61%","1.052.409,25","-0,42","21,18","0,91"
2015-08-19,"105,05","106,30","106,70","105,05","275,14K","-1,41%","1.052.409,25","-0,42","21,18","0,91"
2015-08-20,"102,05","104,75","105,50","101,50","454,42K","-2,86%","1.052.409,25","-0,42","21,18","0,91"
2015-08-21,"99,34","101,00","101,85","98,98","756,22K","-2,66%","1.052.409,25","-0,42","21,18","0,91"
2015-08-24,"97,56","96,71","99,13","95,67","864,46K","-1,79%","1.052.409,25","-0,42","21,18","0,91"
2015-08-25,"100,00","98,26","101,25","97,99","503,96K","2,50%","1.052.409,25","-0,42","21,18","0,91"
2015-08-26,"99,78","99,00","100,55","98,50","514,25K","-0,22%","1.052.409,25","-0,42","21,18","0,91"
2015-08-27,"101,35","101,30","101,65","99,95","186,50K","1,57%","1.052.409,25","-0,42","21,18","0,91"
2015-08-28,"101,90","101,35","101,95","100,80","343,82K","0,54%","1.052.409,25","-0,42","21,18","0,91"
2015-08-31,"102,50","101,50","102,50","100,70","185,84K","0,59%","1.052.409,25","-0,42","21,18","0,91"
2015-09-01,"100,00","101,25","101,50","98,76","286,53K","-2,44%","1.065.883,55","-0,88","21,18","0,91"
2015-09-02,"100,00","100,15","100,80","99,52","349,06K","0,00%","1.065.883,55","-0,88","21,18","0,91"
2015-09-03,"100,35","100,20","100,90","100,15","343,66K","0,35%","1.065.883,55","-0,88","21,18","0,91"
2015-09-04,"99,95","99,50","100,00","98,80","284,37K","-0,40%","1.065.883,55","-0,88","21,18","0,91"
2015-09-07,"99,03","100,45","100,70","98,90","249,76K","-0,92%","1.065.883,55","-0,88","21,18","0,91"
2015-09-08,"98,89","99,29","100,05","98,77","260,99K","-0,14%","1.065.883,55","-0,88","21,18","0,91"
2015-09-09,"98,90","100,55","100,55","98,90","229,77K","0,01%","1.065.883,55","-0,88","21,18","0,91"
2015-09-10,"98,43","98,65","100,00","97,73","317,47K","-0,48%","1.065.883,55","-0,88","21,18","0,91"
2015-09-11,"98,84","98,93","99,50","98,11","386,47K","0,42%","1.065.883,55","-0,88","21,18","0,91"
2015-09-14,"100,00","99,00","100,65","98,70","276,17K","1,17%","1.065.883,55","-0,88","21,18","0,91"
2015-09-15,"99,79","100,00","100,55","99,31","284,12K","-0,21%","1.065.883,55","-0,88","21,18","0,91"
2015-09-16,"99,75","99,99","100,35","99,58","408,90K","-0,04%","1.065.883,55","-0,88","21,18","0,91"
2015-09-17,"102,25","100,00","103,25","99,55","294,14K","2,51%","1.065.883,55","-0,88","21,18","0,91"
2015-09-18,"101,15","101,65","102,40","100,00","514,55K","-1,08%","1.065.883,55","-0,88","21,18","0,91"
2015-09-21,"101,05","101,00","101,60","100,50","262,02K","-0,10%","1.065.883,55","-0,88","21,18","0,91"
2015-09-22,"99,10","100,85","101,00","97,85","393,82K","-1,93%","1.065.883,55","-0,88","21,18","0,91"
2015-09-23,"97,33","98,85","99,21","96,68","317,54K","-1,79%","1.065.883,55","-0,88","21,18","0,91"
2015-09-24,"96,75","97,12","97,96","95,86","164,83K","-0,60%","1.065.883,55","-0,88","21,18","0,91"
2015-09-25,"98,90","97,73","99,48","97,28","252,87K","2,22%","1.065.883,55","-0,88","21,18","0,91"
2015-09-28,"98,85","98,46","99,80","98,25","165,81K","-0,05%","1.065.883,55","-0,88","21,18","0,91"
2015-09-29,"97,30","97,82","98,96","97,03","259,74K","-1,57%","1.065.883,55","-0,88","21,18","0,91"
2015-09-30,"98,75","98,47","98,82","97,26","697,97K","1,49%","1.065.883,55","-0,88","21,18","0,91"
2015-10-01,"100,45","99,75","102,85","99,45","282,84K","1,72%","1.060.203,03","-0,71","20,9","0,96"
2015-10-02,"100,00","101,10","101,35","99,73","333,05K","-0,45%","1.060.203,03","-0,71","20,9","0,96"
2015-10-05,"103,05","101,20","103,65","100,90","342,89K","3,05%","1.060.203,03","-0,71","20,9","0,96"
2015-10-06,"103,00","103,30","103,85","102,35","257,82K","-0,05%","1.060.203,03","-0,71","20,9","0,96"
2015-10-07,"102,95","103,60","103,95","102,60","166,02K","-0,05%","1.060.203,03","-0,71","20,9","0,96"
2015-10-08,"105,00","103,10","105,30","103,05","203,42K","1,99%","1.060.203,03","-0,71","20,9","0,96"
2015-10-09,"101,20","105,50","105,50","100,80","318,48K","-3,62%","1.060.203,03","-0,71","20,9","0,96"
2015-10-12,"101,10","101,20","101,55","99,88","209,12K","-0,10%","1.060.203,03","-0,71","20,9","0,96"
2015-10-13,"102,20","101,20","103,35","101,05","203,09K","1,09%","1.060.203,03","-0,71","20,9","0,96"
2015-10-14,"101,95","102,15","102,75","101,35","282,37K","-0,24%","1.060.203,03","-0,71","20,9","0,96"
2015-10-15,"103,25","102,75","103,55","102,10","244,76K","1,28%","1.060.203,03","-0,71","20,9","0,96"
2015-10-16,"104,00","104,05","104,35","103,50","235,34K","0,73%","1.060.203,03","-0,71","20,9","0,96"
2015-10-19,"103,75","103,75","104,85","103,55","116,97K","-0,24%","1.060.203,03","-0,71","20,9","0,96"
2015-10-20,"103,50","103,85","104,20","103,25","244,72K","-0,24%","1.060.203,03","-0,71","20,9","0,96"
2015-10-21,"103,50","104,00","104,85","102,85","198,61K","0,00%","1.060.203,03","-0,71","20,9","0,96"
2015-10-22,"102,75","103,50","103,75","102,40","368,51K","-0,72%","1.060.203,03","-0,71","20,9","0,96"
2015-10-23,"102,65","103,10","103,40","102,40","343,40K","-0,10%","1.060.203,03","-0,71","20,9","0,96"
2015-10-26,"102,60","102,80","102,95","102,25","300,29K","-0,05%","1.060.203,03","-0,71","20,9","0,96"
2015-10-27,"102,25","102,65","103,40","102,25","327,58K","-0,34%","1.060.203,03","-0,71","20,9","0,96"
2015-10-28,"101,05","102,15","102,60","100,70","269,62K","-1,17%","1.060.203,03","-0,71","20,9","0,96"
2015-10-29,"101,45","101,10","101,50","99,68","187,69K","0,40%","1.060.203,03","-0,71","20,9","0,96"
2015-10-30,"101,50","102,05","102,50","100,55","409,14K","0,05%","1.060.203,03","-0,71","20,9","0,96"
2015-11-02,"100,55","100,55","101,60","100,20","221,47K","-0,94%","1.070.496,39","-0,27","20,9","0,96"
2015-11-03,"100,25","100,25","100,85","100,00","184,20K","-0,30%","1.070.496,39","-0,27","20,9","0,96"
2015-11-04,"98,90","100,40","101,05","98,81","292,16K","-1,35%","1.070.496,39","-0,27","20,9","0,96"
2015-11-05,"100,20","98,97","101,90","98,97","441,18K","1,31%","1.070.496,39","-0,27","20,9","0,96"
2015-11-06,"101,35","100,40","101,55","99,80","166,81K","1,15%","1.070.496,39","-0,27","20,9","0,96"
2015-11-09,"99,55","101,10","101,40","99,15","284,12K","-1,78%","1.070.496,39","-0,27","20,9","0,96"
2015-11-10,"100,00","100,00","100,20","99,12","250,39K","0,45%","1.070.496,39","-0,27","20,9","0,96"
2015-11-11,"100,40","100,40","101,30","100,15","572,11K","0,40%","1.070.496,39","-0,27","20,9","0,96"
2015-11-12,"100,35","100,90","101,00","99,63","185,30K","-0,05%","1.070.496,39","-0,27","20,9","0,96"
2015-11-13,"100,95","100,35","100,95","99,62","462,43K","0,60%","1.070.496,39","-0,27","20,9","0,96"
2015-11-16,"101,80","100,10","101,95","99,41","248,35K","0,84%","1.070.496,39","-0,27","20,9","0,96"
2015-11-17,"104,50","102,45","104,75","102,10","315,85K","2,65%","1.070.496,39","-0,27","20,9","0,96"
2015-11-18,"104,00","104,05","104,60","103,50","386,52K","-0,48%","1.070.496,39","-0,27","20,9","0,96"
2015-11-19,"104,45","104,60","104,95","104,40","192,98K","0,43%","1.070.496,39","-0,27","20,9","0,96"
2015-11-20,"105,35","105,50","106,00","104,20","195,78K","0,86%","1.070.496,39","-0,27","20,9","0,96"
2015-11-23,"106,55","105,00","106,95","104,90","255,24K","1,14%","1.070.496,39","-0,27","20,9","0,96"
2015-11-24,"103,30","106,25","106,25","102,20","605,21K","-3,05%","1.070.496,39","-0,27","20,9","0,96"
2015-11-25,"103,00","103,35","103,75","102,40","281,02K","-0,29%","1.070.496,39","-0,27","20,9","0,96"
2015-11-26,"104,45","103,15","104,45","102,30","182,47K","1,41%","1.070.496,39","-0,27","20,9","0,96"
2015-11-27,"104,15","104,35","104,40","103,25","155,43K","-0,29%","1.070.496,39","-0,27","20,9","0,96"
2015-11-30,"107,35","103,80","107,40","103,80","558,26K","3,07%","1.070.496,39","-0,27","20,9","0,96"
2015-12-01,"105,80","107,40","107,80","105,40","249,54K","-1,44%","1.070.078,97","0,02","20,9","0,96"
2015-12-02,"104,70","106,15","106,80","104,55","266,59K","-1,04%","1.070.078,97","0,02","20,9","0,96"
2015-12-03,"104,05","105,00","106,45","102,95","176,47K","-0,62%","1.070.078,97","0,02","20,9","0,96"
2015-12-04,"104,65","103,15","104,75","102,35","146,85K","0,58%","1.070.078,97","0,02","20,9","0,96"
2015-12-07,"105,10","104,90","105,55","104,50","260,67K","0,43%","1.070.078,97","0,02","20,9","0,96"
2015-12-08,"105,00","105,30","105,40","104,45","268,98K","-0,10%","1.070.078,97","0,02","20,9","0,96"
2015-12-09,"105,50","105,45","105,65","104,35","384,60K","0,48%","1.070.078,97","0,02","20,9","0,96"
2015-12-10,"106,20","104,95","106,25","104,25","380,66K","0,66%","1.070.078,97","0,02","20,9","0,96"
2015-12-11,"104,70","106,20","106,45","104,20","284,28K","-1,41%","1.070.078,97","0,02","20,9","0,96"
2015-12-14,"105,10","105,65","106,70","104,85","256,83K","0,38%","1.070.078,97","0,02","20,9","0,96"
2015-12-15,"106,60","105,25","106,90","105,20","189,63K","1,43%","1.070.078,97","0,02","20,9","0,96"
2015-12-16,"107,95","106,40","110,00","105,95","819,63K","1,27%","1.070.078,97","0,02","20,9","0,96"
2015-12-17,"110,10","109,50","110,75","109,10","315,58K","1,99%","1.070.078,97","0,02","20,9","0,96"
2015-12-18,"108,95","109,70","110,05","107,75","315,29K","-1,04%","1.070.078,97","0,02","20,9","0,96"
2015-12-21,"101,30","105,50","105,50","101,30","724,73K","-7,02%","1.070.078,97","0,02","20,9","0,96"
2015-12-22,"101,35","101,50","101,75","98,11","684,93K","0,05%","1.070.078,97","0,02","20,9","0,96"
2015-12-23,"104,20","102,45","105,20","102,45","255,66K","2,81%","1.070.078,97","0,02","20,9","0,96"
2015-12-24,"104,50","104,50","104,60","102,40","86,02K","0,29%","1.070.078,97","0,02","20,9","0,96"
2015-12-28,"104,00","104,20","104,50","103,25","735,52K","-0,48%","1.070.078,97","0,02","20,9","0,96"
2015-12-29,"105,25","104,30","105,75","104,25","118,26K","1,20%","1.070.078,97","0,02","20,9","0,96"
2015-12-30,"105,80","105,35","106,20","105,30","184,97K","0,52%","1.070.078,97","0,02","20,9","0,96"
2015-12-31,"105,40","106,65","107,90","105,00","73,99K","-0,38%","1.070.078,97","0,02","20,9","0,96"
2016-01-04,"104,15","104,70","105,35","103,05","591,80K","-1,19%","1.072.382,61","-0,29",21,"0,68"
2016-01-05,"104,75","105,10","106,10","104,50","163,64K","0,58%","1.072.382,61","-0,29",21,"0,68"
2016-01-06,"104,20","104,95","105,55","103,10","174,50K","-0,53%","1.072.382,61","-0,29",21,"0,68"
2016-01-07,"102,35","102,30","102,75","101,10","264,62K","-1,78%","1.072.382,61","-0,29",21,"0,68"
2016-01-08,"103,30","102,35","103,80","102,20","321,99K","0,93%","1.072.382,61","-0,29",21,"0,68"
2016-01-11,"102,80","102,90","103,40","100,75","778,86K","-0,48%","1.072.382,61","-0,29",21,"0,68"
2016-01-12,"103,15","102,55","104,45","102,05","173,80K","0,34%","1.072.382,61","-0,29",21,"0,68"
2016-01-13,"102,75","103,85","103,95","102,10","420,89K","-0,39%","1.072.382,61","-0,29",21,"0,68"
2016-01-14,"101,20","102,40","102,50","99,53","552,30K","-1,51%","1.072.382,61","-0,29",21,"0,68"
2016-01-15,"98,74","101,00","101,35","97,43","276,25K","-2,43%","1.072.382,61","-0,29",21,"0,68"
2016-01-18,"98,85","98,54","100,00","98,22","503,30K","0,11%","1.072.382,61","-0,29",21,"0,68"
2016-01-19,"101,15","100,65","101,20","99,03","340,48K","2,33%","1.072.382,61","-0,29",21,"0,68"
2016-01-20,"96,64","99,30","100,40","96,06","527,86K","-4,46%","1.072.382,61","-0,29",21,"0,68"
2016-01-21,"99,13","97,00","99,46","96,83","304,39K","2,58%","1.072.382,61","-0,29",21,"0,68"
2016-01-22,"101,25","100,50","102,25","100,30","1,20M","2,14%","1.072.382,61","-0,29",21,"0,68"
2016-01-25,"101,10","102,10","102,10","100,25","144,86K","-0,15%","1.072.382,61","-0,29",21,"0,68"
