per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"351,18","30,49","2,89","0,82","0,00",,"51,00","930,00","0,34"
