per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"12,42","8,34","2,80","22,51","7,58","4,00","1.442,02","2.772,00","9,61"
