per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"13,49","8,47","2,97","22,01","6,93","4,99","1.327,88","2.656,59","8,85"
