per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"6,59","0,00","0,45","6,81","0,15","3,64","1.684,00","0,00","0,28"
