fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2011-09-08,"3,257","3,350","3,370","3,257",,"-2,37%","713.894,71","3,14","21,28","-0,65"
2011-09-09,"3,180","3,270","3,290","3,180",,"-2,36%","713.894,71","3,14","21,28","-0,65"
2011-09-12,"3,087","3,110","3,140","3,087",,"-2,92%","713.894,71","3,14","21,28","-0,65"
2011-09-13,"3,199","3,150","3,220","3,050",,"3,63%","713.894,71","3,14","21,28","-0,65"
2011-09-14,"3,203","3,180","3,260","3,150",,"0,13%","713.894,71","3,14","21,28","-0,65"
2011-09-15,"3,246","3,240","3,290","3,220",,"1,34%","713.894,71","3,14","21,28","-0,65"
2011-09-16,"3,240","3,300","3,320","3,240",,"-0,18%","713.894,71","3,14","21,28","-0,65"
2011-09-19,"3,316","3,220","3,350","3,200",,"2,35%","713.894,71","3,14","21,28","-0,65"
2011-09-20,"3,295","3,300","3,300","3,250",,"-0,63%","713.894,71","3,14","21,28","-0,65"
2011-09-21,"3,291","3,290","3,370","3,290",,"-0,12%","713.894,71","3,14","21,28","-0,65"
2011-09-22,"3,176","3,200","3,230","3,150",,"-3,49%","713.894,71","3,14","21,28","-0,65"
2011-09-23,"3,190","3,240","3,240","3,100",,"0,44%","713.894,71","3,14","21,28","-0,65"
2011-09-26,"3,240","3,160","3,310","3,150",,"1,57%","713.894,71","3,14","21,28","-0,65"
2011-09-27,"3,034","2,981","3,054","2,949","2,76M","-6,36%","713.894,71","3,14","21,28","-0,65"
2011-09-28,"3,059","2,975","3,086","2,972","2,32M","0,82%","713.894,71","3,14","21,28","-0,65"
2011-09-29,"3,067","3,019","3,122","3,019","2,34M","0,26%","713.894,71","3,14","21,28","-0,65"
2011-09-30,"3,034","3,043","3,087","2,990","1,95M","-1,08%","713.894,71","3,14","21,28","-0,65"
2011-10-03,"2,926","2,999","3,032","2,921","2,89M","-3,56%","711.903,5","3,01","22,56","-0,63"
2011-10-04,"2,845","2,900","2,926","2,724","6,59M","-2,77%","711.903,5","3,01","22,56","-0,63"
2011-10-05,"2,926","2,916","2,950","2,847","2,47M","2,85%","711.903,5","3,01","22,56","-0,63"
2011-10-06,"2,990","2,969","3,014","2,935","2,93M","2,19%","711.903,5","3,01","22,56","-0,63"
2011-10-07,"3,057","3,006","3,068","2,971","4,07M","2,24%","711.903,5","3,01","22,56","-0,63"
2011-10-10,"3,098","3,081","3,098","3,023","1,57M","1,34%","711.903,5","3,01","22,56","-0,63"
2011-10-11,"3,118","3,090","3,135","3,075","2,03M","0,65%","711.903,5","3,01","22,56","-0,63"
2011-10-12,"3,200","3,047","3,203","3,035","1,75M","2,63%","711.903,5","3,01","22,56","-0,63"
2011-10-13,"3,138","3,191","3,213","3,108","3,73M","-1,94%","711.903,5","3,01","22,56","-0,63"
2011-10-14,"3,134","3,176","3,176","3,090","2,39M","-0,13%","711.903,5","3,01","22,56","-0,63"
2011-10-17,"3,112","3,196","3,198","3,090","1,85M","-0,70%","711.903,5","3,01","22,56","-0,63"
2011-10-18,"3,130","3,090","3,144","3,054","1,50M","0,58%","711.903,5","3,01","22,56","-0,63"
2011-10-19,"3,130","3,147","3,163","3,122","2,83M","0,00%","711.903,5","3,01","22,56","-0,63"
2011-10-20,"3,059","3,099","3,188","3,052","1,72M","-2,27%","711.903,5","3,01","22,56","-0,63"
2011-10-21,"3,154","3,065","3,191","3,065","2,64M","3,11%","711.903,5","3,01","22,56","-0,63"
2011-10-24,"3,169","3,182","3,191","3,120","1,18M","0,48%","711.903,5","3,01","22,56","-0,63"
2011-10-25,"3,182","3,185","3,191","3,121","1,54M","0,41%","711.903,5","3,01","22,56","-0,63"
2011-10-26,"3,192","3,150","3,263","3,145","2,35M","0,31%","711.903,5","3,01","22,56","-0,63"
2011-10-27,"3,307","3,289","3,392","3,259","3,51M","3,60%","711.903,5","3,01","22,56","-0,63"
2011-10-28,"3,349","3,353","3,378","3,265","2,46M","1,27%","711.903,5","3,01","22,56","-0,63"
2011-10-31,"3,240","3,297","3,349","3,236","2,12M","-3,25%","711.903,5","3,01","22,56","-0,63"
2011-11-01,"3,046","3,198","3,198","2,992","3,13M","-5,99%","723.502,44","2,87","22,56","-0,63"
2011-11-02,"3,044","3,067","3,118","2,980","2,16M","-0,07%","723.502,44","2,87","22,56","-0,63"
2011-11-03,"3,067","2,995","3,138","2,972","3,01M","0,76%","723.502,44","2,87","22,56","-0,63"
2011-11-04,"3,086","3,215","3,215","3,067","2,41M","0,62%","723.502,44","2,87","22,56","-0,63"
2011-11-07,"3,163","3,054","3,163","3,035","2,62M","2,50%","723.502,44","2,87","22,56","-0,63"
2011-11-08,"3,220","3,200","3,277","3,188","2,39M","1,80%","723.502,44","2,87","22,56","-0,63"
2011-11-09,"3,145","3,258","3,272","3,095","1,84M","-2,33%","723.502,44","2,87","22,56","-0,63"
2011-11-10,"3,236","3,091","3,236","3,091","1,93M","2,89%","723.502,44","2,87","22,56","-0,63"
2011-11-11,"3,288","3,164","3,310","3,164","1,80M","1,61%","723.502,44","2,87","22,56","-0,63"
2011-11-14,"3,225","3,328","3,331","3,218","1,24M","-1,92%","723.502,44","2,87","22,56","-0,63"
2011-11-15,"3,212","3,200","3,251","3,151","1,55M","-0,40%","723.502,44","2,87","22,56","-0,63"
2011-11-16,"3,227","3,182","3,271","3,173","2,41M","0,47%","723.502,44","2,87","22,56","-0,63"
2011-11-17,"3,285","3,206","3,285","3,201","2,66M","1,80%","723.502,44","2,87","22,56","-0,63"
2011-11-18,"3,474","3,281","3,474","3,243","6,43M","5,75%","723.502,44","2,87","22,56","-0,63"
2011-11-21,"3,319","3,401","3,444","3,319","2,09M","-4,46%","723.502,44","2,87","22,56","-0,63"
2011-11-22,"3,200","3,364","3,364","3,200","2,93M","-3,59%","723.502,44","2,87","22,56","-0,63"
2011-11-23,"3,180","3,200","3,248","3,154","1,57M","-0,62%","723.502,44","2,87","22,56","-0,63"
2011-11-24,"3,200","3,214","3,236","3,186","1,11M","0,63%","723.502,44","2,87","22,56","-0,63"
2011-11-25,"3,261","3,200","3,309","3,154","1,59M","1,91%","723.502,44","2,87","22,56","-0,63"
2011-11-28,"3,358","3,272","3,393","3,272","2,28M","2,97%","723.502,44","2,87","22,56","-0,63"
2011-11-29,"3,379","3,360","3,408","3,306","1,61M","0,63%","723.502,44","2,87","22,56","-0,63"
2011-11-30,"3,464","3,374","3,492","3,337","3,83M","2,52%","723.502,44","2,87","22,56","-0,63"
2011-12-01,"3,445","3,436","3,479","3,432","2,50M","-0,55%","743.043,16","2,38","22,56","-0,63"
2011-12-02,"3,501","3,492","3,514","3,450","2,39M","1,63%","743.043,16","2,38","22,56","-0,63"
2011-12-05,"3,563","3,497","3,584","3,497","2,13M","1,77%","743.043,16","2,38","22,56","-0,63"
2011-12-06,"3,622","3,593","3,631","3,485","1,64M","1,66%","743.043,16","2,38","22,56","-0,63"
2011-12-07,"3,621","3,631","3,657","3,566","2,92M","-0,03%","743.043,16","2,38","22,56","-0,63"
2011-12-08,"3,556","3,572","3,666","3,543","2,74M","-1,80%","743.043,16","2,38","22,56","-0,63"
2011-12-09,"3,631","3,476","3,643","3,429","2,38M","2,11%","743.043,16","2,38","22,56","-0,63"
2011-12-12,"3,511","3,602","3,629","3,511","1,67M","-3,30%","743.043,16","2,38","22,56","-0,63"
2011-12-13,"3,428","3,542","3,566","3,428","3,01M","-2,36%","743.043,16","2,38","22,56","-0,63"
2011-12-14,"3,383","3,389","3,450","3,378","2,09M","-1,31%","743.043,16","2,38","22,56","-0,63"
2011-12-15,"3,449","3,355","3,492","3,355","2,52M","1,95%","743.043,16","2,38","22,56","-0,63"
2011-12-16,"3,423","3,451","3,547","3,401","4,31M","-0,75%","743.043,16","2,38","22,56","-0,63"
2011-12-19,"3,547","3,383","3,561","3,383","4,65M","3,62%","743.043,16","2,38","22,56","-0,63"
2011-12-20,"3,625","3,566","3,631","3,520","1,68M","2,20%","743.043,16","2,38","22,56","-0,63"
2011-12-21,"3,564","3,648","3,657","3,555","1,98M","-1,68%","743.043,16","2,38","22,56","-0,63"
2011-12-22,"3,552","3,545","3,602","3,541","1,53M","-0,34%","743.043,16","2,38","22,56","-0,63"
2011-12-23,"3,608","3,587","3,616","3,575","1,32M","1,58%","743.043,16","2,38","22,56","-0,63"
2011-12-27,"3,593","3,492","3,620","3,488","2,01M","-0,42%","743.043,16","2,38","22,56","-0,63"
2011-12-28,"3,532","3,563","3,611","3,529","1,62M","-1,70%","743.043,16","2,38","22,56","-0,63"
2011-12-29,"3,512","3,515","3,532","3,400","2,25M","-0,57%","743.043,16","2,38","22,56","-0,63"
2011-12-30,"3,470","3,470","3,512","3,406","2,46M","-1,20%","743.043,16","2,38","22,56","-0,63"
