fecha,per,bpa,rentabilidad_por_dividendo,precio_div_cash_flow,precio_valor_contable,ebitda,b_neto
2020-09-01,"7,95","0,43","12,32","1,56","0,98",14.597,2.118
2020-09-02,"7,95","0,43","12,26","1,56","0,98",14.597,2.118
2020-09-03,"7,95","0,43","12,03","1,56","0,98",14.597,2.118
