"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"03.08.2011","9.037,70","9.033,70","9.297,30","8.958,60","306,54M","-0,85%"
"02.08.2011","9.114,90","9.236,10","9.342,60","9.114,90","387,97M","-2,18%"
"01.08.2011","9.318,20","9.713,00","9.752,30","9.316,40","290,08M","-3,24%"
"29.07.2011","9.630,70","9.540,30","9.679,00","9.499,80","254,01M","-0,27%"
"28.07.2011","9.657,00","9.544,30","9.707,40","9.517,10","247,61M","0,14%"
"27.07.2011","9.643,30","9.762,20","9.782,20","9.569,70","238,02M","-1,93%"
"26.07.2011","9.833,40","9.897,80","9.930,30","9.756,90","201,92M","-0,33%"
"25.07.2011","9.866,20","10.005,20","10.009,60","9.826,60","211,89M","-1,92%"
"22.07.2011","10.059,30","10.099,30","10.221,50","10.017,20","377,17M","0,42%"
"21.07.2011","10.017,60","9.803,10","10.073,50","9.650,50","369,24M","2,93%"
"20.07.2011","9.732,80","9.546,60","9.744,40","9.531,30","293,58M","3,06%"
"19.07.2011","9.443,80","9.395,50","9.540,70","9.379,40","218,85M","1,03%"
"18.07.2011","9.347,80","9.443,80","9.511,10","9.332,20","235,90M","-1,44%"
"15.07.2011","9.484,20","9.553,40","9.607,10","9.449,80","287,27M","-1,19%"
"14.07.2011","9.598,60","9.563,50","9.678,40","9.535,40","205,29M","-0,71%"
"13.07.2011","9.666,90","9.520,40","9.719,70","9.508,00","293,13M","0,66%"
"12.07.2011","9.603,40","9.553,80","9.690,30","9.276,10","449,76M","-0,69%"
"11.07.2011","9.670,60","9.867,40","9.870,30","9.588,10","338,07M","-2,69%"
"08.07.2011","9.938,20","10.232,30","10.261,10","9.920,40","334,06M","-2,53%"
"07.07.2011","10.196,20","10.234,30","10.356,50","10.123,00","226,50M","-0,08%"
"06.07.2011","10.204,50","10.286,70","10.288,60","10.129,80","247,53M","-1,22%"
"05.07.2011","10.330,10","10.442,80","10.443,30","10.307,80","178,94M","-1,32%"
"04.07.2011","10.468,00","10.524,20","10.524,20","10.428,40","121,60M","-0,23%"
"01.07.2011","10.492,00","10.359,40","10.536,80","10.321,70","265,15M","1,28%"
"30.06.2011","10.359,90","10.205,20","10.359,90","10.191,80","241,84M","2,13%"
"29.06.2011","10.143,60","10.001,50","10.234,90","9.998,20","235,84M","2,08%"
"28.06.2011","9.936,70","9.898,60","10.002,00","9.823,60","214,09M","0,65%"
"27.06.2011","9.872,20","9.791,10","9.918,10","9.758,50","162,57M","0,61%"
"24.06.2011","9.812,70","10.054,60","10.085,70","9.767,80","262,01M","-1,31%"
"23.06.2011","9.942,60","10.170,70","10.171,30","9.910,50","256,05M","-2,77%"
"22.06.2011","10.226,20","10.240,80","10.264,40","10.170,10","166,04M","-0,06%"
"21.06.2011","10.231,90","10.078,50","10.233,10","10.075,20","222,13M","1,93%"
"20.06.2011","10.038,10","10.029,80","10.053,50","9.918,80","207,43M","-0,96%"
"17.06.2011","10.135,20","9.862,10","10.159,40","9.803,80","513,62M","2,18%"
"16.06.2011","9.918,50","9.880,10","9.928,90","9.808,20","243,91M","-0,15%"
"15.06.2011","9.933,10","10.118,10","10.118,10","9.919,40","224,52M","-1,97%"
"14.06.2011","10.132,60","9.991,90","10.166,30","9.991,90","180,57M","1,87%"
"13.06.2011","9.946,20","9.958,20","9.999,90","9.903,60","120,64M","-0,05%"
"10.06.2011","9.950,80","10.103,50","10.129,90","9.910,80","187,98M","-1,69%"
"09.06.2011","10.121,70","10.079,20","10.141,80","10.019,50","163,52M","0,39%"
"08.06.2011","10.082,50","10.137,90","10.148,10","10.050,50","162,62M","-0,84%"
"07.06.2011","10.168,10","10.162,00","10.206,90","10.124,70","145,11M","0,10%"
"06.06.2011","10.157,70","10.278,70","10.280,10","10.123,30","150,68M","-1,24%"
"03.06.2011","10.285,70","10.287,30","10.315,50","10.133,00","188,75M","0,24%"
"02.06.2011","10.261,00","10.254,10","10.375,20","10.214,60","154,97M","-0,76%"
"01.06.2011","10.339,30","10.506,00","10.549,00","10.313,30","202,36M","-1,30%"
"31.05.2011","10.476,00","10.326,30","10.500,60","10.325,00","257,02M","2,13%"
"30.05.2011","10.257,60","10.239,20","10.277,70","10.224,90","78,57M","-0,04%"
"27.05.2011","10.261,20","10.289,70","10.365,80","10.203,70","179,68M","0,57%"
"26.05.2011","10.203,20","10.252,20","10.349,00","10.158,90","215,04M","-0,14%"
"25.05.2011","10.217,40","10.054,20","10.243,20","10.042,60","212,62M","1,00%"
"24.05.2011","10.115,90","10.076,80","10.177,60","10.074,40","182,08M","0,33%"
"23.05.2011","10.082,70","10.110,50","10.122,50","10.030,60","220,74M","-1,41%"
"20.05.2011","10.226,60","10.389,30","10.449,90","10.190,90","281,70M","-1,45%"
"19.05.2011","10.376,80","10.378,50","10.421,00","10.286,60","189,01M","0,32%"
"18.05.2011","10.343,70","10.381,30","10.387,00","10.269,40","181,08M","0,36%"
"17.05.2011","10.306,40","10.366,60","10.431,80","10.306,10","177,69M","-0,55%"
"16.05.2011","10.363,90","10.280,20","10.390,90","10.245,10","167,00M","0,07%"
"13.05.2011","10.356,50","10.512,10","10.566,90","10.321,80","229,67M","-1,25%"
"12.05.2011","10.487,60","10.459,70","10.487,60","10.383,90","187,82M","-0,42%"
"11.05.2011","10.531,50","10.527,50","10.590,30","10.461,40","154,75M","0,55%"
"10.05.2011","10.474,40","10.401,50","10.498,10","10.337,20","222,69M","0,75%"
"09.05.2011","10.396,30","10.546,90","10.548,30","10.368,10","227,39M","-2,02%"
"06.05.2011","10.610,50","10.544,50","10.628,40","10.481,60","258,55M","-0,16%"
"05.05.2011","10.627,30","10.749,30","10.758,90","10.574,20","215,32M","-0,80%"
"04.05.2011","10.712,60","10.812,80","10.883,10","10.686,90","198,03M","-1,04%"
"03.05.2011","10.825,60","10.865,00","10.865,60","10.775,80","184,41M","-0,48%"
"02.05.2011","10.877,30","10.917,40","10.928,20","10.841,80","139,44M","-0,01%"
"29.04.2011","10.878,90","10.889,30","10.911,30","10.805,50","140,33M","0,10%"
"28.04.2011","10.867,80","10.809,90","10.890,00","10.809,00","182,17M","1,18%"
"27.04.2011","10.740,90","10.673,10","10.769,70","10.619,40","194,42M","0,85%"
"26.04.2011","10.650,60","10.574,90","10.700,20","10.546,90","169,71M","0,63%"
"21.04.2011","10.584,10","10.603,80","10.634,10","10.528,50","176,36M","0,46%"
"20.04.2011","10.535,40","10.461,40","10.569,90","10.433,30","240,18M","1,53%"
"19.04.2011","10.376,50","10.355,60","10.433,20","10.306,30","209,78M","0,31%"
"18.04.2011","10.344,90","10.574,80","10.574,80","10.289,10","349,38M","-2,02%"
"15.04.2011","10.558,60","10.647,20","10.647,60","10.484,70","325,85M","-0,60%"
"14.04.2011","10.622,70","10.747,80","10.751,10","10.558,10","261,20M","-1,51%"
"13.04.2011","10.786,00","10.814,60","10.867,10","10.767,60","219,98M","0,01%"
"12.04.2011","10.784,50","10.812,50","10.882,30","10.756,20","219,73M","-0,86%"
"11.04.2011","10.878,30","10.896,20","10.958,20","10.860,10","156,88M","-0,32%"
"08.04.2011","10.913,20","10.916,60","10.950,10","10.885,30","184,08M","0,59%"
"07.04.2011","10.849,10","10.836,80","10.928,10","10.778,40","274,74M","0,04%"
"06.04.2011","10.845,10","10.686,40","10.882,30","10.658,70","241,42M","1,56%"
"05.04.2011","10.678,60","10.742,30","10.749,30","10.624,60","222,70M","-0,72%"
"04.04.2011","10.756,10","10.710,20","10.813,90","10.661,70","172,98M","0,24%"
"01.04.2011","10.729,90","10.657,20","10.729,90","10.580,60","212,31M","1,45%"
"31.03.2011","10.576,50","10.755,80","10.784,80","10.570,90","247,98M","-1,45%"
"30.03.2011","10.732,30","10.816,90","10.830,40","10.699,20","201,59M","-0,03%"
"29.03.2011","10.735,00","10.760,00","10.778,10","10.658,70","198,38M","-0,15%"
"28.03.2011","10.751,00","10.721,70","10.766,00","10.677,80","149,94M","0,38%"
"25.03.2011","10.710,40","10.776,10","10.801,10","10.702,40","171,68M","-0,42%"
"24.03.2011","10.755,60","10.545,30","10.766,00","10.522,00","246,48M","1,11%"
"23.03.2011","10.638,00","10.548,40","10.658,90","10.512,10","246,22M","0,59%"
"22.03.2011","10.576,10","10.584,80","10.734,30","10.549,70","269,85M","0,02%"
"21.03.2011","10.574,40","10.473,70","10.574,40","10.418,90","223,98M","2,38%"
"18.03.2011","10.328,40","10.382,80","10.448,60","10.262,10","370,07M","0,03%"
"17.03.2011","10.325,60","10.183,70","10.375,00","10.085,50","265,58M","2,31%"
"16.03.2011","10.092,60","10.372,20","10.422,20","10.079,90","358,24M","-2,30%"
"15.03.2011","10.329,70","10.250,20","10.376,90","10.076,50","471,08M","-0,83%"
"14.03.2011","10.415,90","10.386,20","10.637,70","10.364,50","505,81M","0,17%"
"11.03.2011","10.398,40","10.346,20","10.452,80","10.313,60","256,48M","-0,36%"
"10.03.2011","10.435,60","10.444,90","10.479,30","10.351,20","243,92M","-1,17%"
"09.03.2011","10.559,50","10.594,50","10.602,40","10.497,30","411,42M","-0,09%"
"08.03.2011","10.568,70","10.529,40","10.568,70","10.412,90","198,31M","0,70%"
"07.03.2011","10.495,70","10.478,10","10.623,90","10.417,50","257,32M","-0,03%"
"04.03.2011","10.498,70","10.596,00","10.627,20","10.463,80","221,76M","-0,65%"
"03.03.2011","10.566,90","10.682,90","10.781,90","10.512,20","262,82M","-0,72%"
"02.03.2011","10.643,80","10.682,00","10.710,90","10.576,20","233,01M","-1,10%"
"01.03.2011","10.761,90","10.898,80","10.939,70","10.707,40","256,47M","-0,82%"
"28.02.2011","10.850,80","10.829,90","10.923,00","10.730,70","216,22M","0,26%"
"25.02.2011","10.822,70","10.703,00","10.848,60","10.669,40","233,46M","1,64%"
"24.02.2011","10.647,60","10.563,20","10.674,60","10.543,30","217,94M","0,13%"
"23.02.2011","10.633,40","10.705,20","10.741,00","10.611,60","217,73M","-0,64%"
"22.02.2011","10.701,90","10.720,20","10.792,90","10.601,30","260,89M","-1,00%"
"21.02.2011","10.810,50","11.049,30","11.050,30","10.792,20","212,24M","-2,33%"
"18.02.2011","11.068,10","11.137,60","11.165,00","10.961,00","325,46M","-0,40%"
"17.02.2011","11.113,00","11.056,20","11.149,00","10.999,00","245,44M","0,59%"
"16.02.2011","11.047,80","10.852,00","11.092,10","10.851,00","323,65M","2,05%"
"15.02.2011","10.826,20","10.753,30","10.899,60","10.719,20","180,92M","0,48%"
"14.02.2011","10.774,70","10.847,60","10.894,20","10.733,80","187,49M","-0,27%"
"11.02.2011","10.803,60","10.771,70","10.875,60","10.656,40","177,82M","0,11%"
"10.02.2011","10.791,90","10.877,80","10.885,30","10.685,70","276,28M","-1,31%"
"09.02.2011","10.935,60","10.950,60","11.053,90","10.910,70","202,68M","-0,27%"
"08.02.2011","10.965,10","10.921,60","10.992,10","10.869,40","196,97M","0,39%"
"07.02.2011","10.922,60","10.854,30","10.985,00","10.782,30","279,79M","0,63%"
"04.02.2011","10.854,70","10.875,30","10.906,30","10.770,40","228,78M","-0,06%"
"03.02.2011","10.860,70","10.979,60","11.019,10","10.756,60","362,09M","-1,36%"
"02.02.2011","11.010,20","11.004,20","11.044,30","10.917,40","246,89M","0,39%"
"01.02.2011","10.967,90","10.886,20","10.987,10","10.777,10","283,88M","1,50%"
"31.01.2011","10.806,00","10.738,20","10.918,60","10.603,40","266,18M","0,55%"
"28.01.2011","10.747,00","10.822,00","10.961,10","10.713,40","341,94M","-0,75%"
"27.01.2011","10.828,70","10.644,20","10.899,30","10.579,90","297,16M","1,48%"
"26.01.2011","10.670,70","10.715,00","10.812,30","10.668,70","229,38M","0,06%"
"25.01.2011","10.664,40","10.840,80","10.855,40","10.626,70","294,50M","-1,40%"
"24.01.2011","10.815,40","10.852,20","10.925,50","10.690,30","235,97M","-0,13%"
"21.01.2011","10.829,10","10.663,40","10.937,60","10.660,50","441,53M","1,81%"
"20.01.2011","10.636,90","10.542,60","10.683,00","10.515,50","365,74M","0,76%"
"19.01.2011","10.556,50","10.596,70","10.618,00","10.493,30","294,24M","-0,25%"
"18.01.2011","10.583,40","10.314,20","10.591,90","10.304,60","320,75M","2,95%"
"17.01.2011","10.280,00","10.328,30","10.354,90","10.245,50","207,15M","-1,01%"
"14.01.2011","10.385,10","10.337,80","10.423,00","10.249,50","292,46M","0,14%"
"13.01.2011","10.370,80","10.105,80","10.410,20","10.096,80","484,94M","2,67%"
"12.01.2011","10.101,20","9.606,40","10.106,20","9.596,00","415,43M","5,42%"
"11.01.2011","9.582,10","9.467,40","9.593,00","9.404,70","270,52M","1,53%"
"10.01.2011","9.437,80","9.488,30","9.491,80","9.387,90","271,71M","-1,29%"
"07.01.2011","9.560,70","9.682,40","9.699,40","9.497,80","268,08M","-1,46%"
"06.01.2011","9.702,70","9.803,20","9.832,60","9.678,40","180,00M","-1,01%"
"05.01.2011","9.801,40","9.877,50","9.882,40","9.599,30","241,10M","-0,88%"
"04.01.2011","9.888,40","9.895,50","9.974,20","9.799,40","194,82M","0,00%"
"03.01.2011","9.888,30","9.899,40","9.993,60","9.850,50","135,78M","0,30%"
"30.12.2010","9.859,10","9.985,10","9.997,70","9.858,80","155,84M","-1,23%"
"29.12.2010","9.981,50","9.933,60","10.011,90","9.900,60","95,65M","0,79%"
"28.12.2010","9.903,50","9.916,80","9.978,90","9.863,00","83,59M","0,05%"
"27.12.2010","9.899,00","10.077,60","10.092,90","9.854,00","131,68M","-2,06%"
"23.12.2010","10.106,90","10.202,30","10.220,00","10.100,30","121,34M","-0,75%"
"22.12.2010","10.183,50","10.214,80","10.253,90","10.165,80","156,06M","-0,20%"
"21.12.2010","10.203,40","10.070,90","10.238,90","10.037,70","187,80M","2,07%"
"20.12.2010","9.996,10","9.915,60","10.057,50","9.851,10","246,70M","0,99%"
"17.12.2010","9.898,10","10.057,00","10.057,50","9.850,10","379,74M","-1,12%"
"16.12.2010","10.010,30","9.993,60","10.060,10","9.919,70","192,70M","0,00%"
"15.12.2010","10.009,80","10.072,50","10.080,10","9.944,60","227,04M","-1,50%"
"14.12.2010","10.162,70","10.164,60","10.181,30","10.038,40","184,16M","0,11%"
"13.12.2010","10.151,20","10.165,80","10.219,70","10.093,70","166,40M","0,29%"
"10.12.2010","10.121,90","10.224,60","10.226,20","10.064,50","190,48M","-0,62%"
"09.12.2010","10.185,50","10.167,70","10.230,30","10.107,00","241,24M","1,06%"
"08.12.2010","10.078,40","9.865,70","10.162,00","9.834,30","196,24M","1,55%"
"07.12.2010","9.924,70","9.884,00","10.027,90","9.826,30","254,82M","0,35%"
"06.12.2010","9.889,90","10.015,90","10.034,10","9.853,10","169,56M","-1,25%"
"03.12.2010","10.014,80","9.915,50","10.037,40","9.882,90","281,36M","0,68%"
"02.12.2010","9.947,60","9.788,40","9.986,50","9.549,00","449,86M","2,78%"
"01.12.2010","9.678,40","9.344,20","9.715,80","9.331,40","382,57M","4,44%"
"30.11.2010","9.267,20","9.362,20","9.397,70","9.203,40","387,04M","-0,62%"
"29.11.2010","9.324,70","9.587,00","9.676,70","9.312,70","356,38M","-2,33%"
"26.11.2010","9.547,20","9.649,40","9.652,80","9.442,60","338,45M","-1,80%"
"25.11.2010","9.721,80","9.790,90","9.790,90","9.556,10","214,01M","-0,21%"
"24.11.2010","9.742,60","9.706,90","9.790,30","9.567,70","284,38M","0,52%"
"23.11.2010","9.691,80","9.943,30","9.943,30","9.691,80","353,05M","-3,05%"
"22.11.2010","9.996,40","10.388,80","10.393,40","9.968,30","270,91M","-2,68%"
"19.11.2010","10.271,70","10.326,70","10.327,40","10.133,20","333,41M","-0,52%"
"18.11.2010","10.325,30","10.250,30","10.363,30","10.249,00","232,81M","1,33%"
"17.11.2010","10.189,30","10.085,60","10.219,60","10.074,00","179,68M","0,93%"
"16.11.2010","10.095,40","10.264,90","10.299,40","10.095,40","209,49M","-2,46%"
"15.11.2010","10.349,70","10.165,50","10.377,80","10.131,60","184,84M","1,20%"
"12.11.2010","10.226,80","9.980,40","10.296,10","9.891,00","334,72M","0,76%"
"11.11.2010","10.149,50","10.224,50","10.242,10","10.062,90","286,05M","-0,84%"
"10.11.2010","10.235,40","10.379,60","10.417,50","10.171,10","260,50M","-1,68%"
"09.11.2010","10.409,80","10.254,40","10.448,60","10.237,70","216,06M","1,15%"
"08.11.2010","10.291,80","10.335,00","10.351,40","10.217,40","230,10M","-1,31%"
"05.11.2010","10.428,10","10.657,50","10.660,40","10.369,90","324,96M","-1,65%"
"04.11.2010","10.602,80","10.698,40","10.744,30","10.567,40","313,37M","0,32%"
"03.11.2010","10.569,50","10.788,50","10.795,10","10.528,40","239,13M","-1,79%"
"02.11.2010","10.762,10","10.562,20","10.768,60","10.540,20","284,25M","1,06%"
"01.11.2010","10.649,50","10.901,80","10.903,40","10.602,20","193,51M","-1,51%"
"29.10.2010","10.812,90","10.735,30","10.878,70","10.683,90","201,94M","0,55%"
"28.10.2010","10.753,50","10.715,70","10.777,60","10.657,30","238,58M","0,50%"
"27.10.2010","10.700,10","10.747,40","10.865,40","10.693,70","222,96M","-0,90%"
"26.10.2010","10.797,80","10.825,00","10.855,90","10.729,70","172,82M","-0,67%"
"25.10.2010","10.870,30","10.986,00","10.988,40","10.835,20","149,93M","-0,50%"
"22.10.2010","10.924,80","10.860,60","10.984,20","10.826,10","133,64M","0,30%"
"21.10.2010","10.892,30","10.830,20","10.943,00","10.797,50","233,27M","-0,04%"
"20.10.2010","10.896,90","10.841,10","10.915,30","10.806,70","172,94M","0,01%"
"19.10.2010","10.895,30","10.883,70","11.021,60","10.854,10","269,32M","-0,02%"
"18.10.2010","10.897,70","10.820,10","10.908,10","10.751,20","165,84M","0,27%"
"15.10.2010","10.868,20","10.866,00","10.895,70","10.785,70","228,69M","0,17%"
"14.10.2010","10.849,70","10.898,80","10.982,10","10.847,40","214,97M","-0,15%"
"13.10.2010","10.866,10","10.680,20","10.894,80","10.662,40","223,61M","2,05%"
"12.10.2010","10.648,20","10.637,90","10.666,50","10.529,70","157,53M","-0,49%"
"11.10.2010","10.700,80","10.723,80","10.756,90","10.645,40","145,73M","-0,19%"
"08.10.2010","10.720,80","10.705,90","10.758,10","10.632,00","156,85M","-0,18%"
"07.10.2010","10.740,30","10.701,40","10.830,20","10.595,50","177,98M","0,37%"
"06.10.2010","10.700,20","10.724,60","10.803,30","10.674,30","225,50M","0,46%"
"05.10.2010","10.651,20","10.404,50","10.654,70","10.341,00","205,52M","2,58%"
"04.10.2010","10.383,00","10.449,20","10.493,30","10.310,20","186,75M","-0,64%"
"01.10.2010","10.450,10","10.520,10","10.638,00","10.391,60","227,23M","-0,61%"
"30.09.2010","10.514,50","10.407,40","10.681,00","10.378,80","233,74M","0,26%"
"29.09.2010","10.486,80","10.610,40","10.670,30","10.427,30","175,52M","-0,98%"
"28.09.2010","10.590,70","10.570,90","10.664,00","10.413,60","207,88M","-0,21%"
"27.09.2010","10.613,00","10.732,00","10.767,30","10.574,80","147,30M","-1,07%"
"24.09.2010","10.727,60","10.456,90","10.748,40","10.418,40","234,78M","2,15%"
"23.09.2010","10.501,50","10.652,80","10.653,50","10.401,80","229,66M","-0,51%"
"22.09.2010","10.555,20","10.803,90","10.805,50","10.511,90","220,40M","-1,93%"
"21.09.2010","10.762,50","10.718,20","10.902,50","10.718,10","213,90M","0,18%"
"20.09.2010","10.743,10","10.622,10","10.751,30","10.569,10","173,25M","1,46%"
"17.09.2010","10.588,60","10.799,60","10.839,70","10.544,40","313,05M","-1,20%"
"16.09.2010","10.716,80","10.741,80","10.787,60","10.703,50","133,92M","-0,33%"
"15.09.2010","10.751,80","10.846,00","10.846,50","10.670,00","146,18M","-0,51%"
"14.09.2010","10.806,60","10.759,90","10.835,00","10.689,90","161,44M","0,38%"
"13.09.2010","10.765,20","10.775,70","10.831,20","10.734,00","154,16M","0,71%"
"10.09.2010","10.689,60","10.642,70","10.725,00","10.622,70","140,77M","-0,22%"
"09.09.2010","10.712,90","10.547,30","10.773,60","10.497,90","186,43M","1,20%"
"08.09.2010","10.586,20","10.449,10","10.609,40","10.420,00","147,37M","1,02%"
"07.09.2010","10.479,10","10.579,20","10.592,40","10.410,30","145,89M","-1,35%"
"06.09.2010","10.622,70","10.678,80","10.678,90","10.597,90","79,13M","0,22%"
"03.09.2010","10.599,40","10.556,90","10.708,80","10.503,10","180,73M","0,59%"
"02.09.2010","10.537,60","10.513,90","10.578,60","10.467,70","148,75M","-0,07%"
"01.09.2010","10.544,80","10.232,70","10.544,80","10.170,10","200,28M","3,51%"
"31.08.2010","10.187,00","9.980,90","10.187,00","9.964,20","181,13M","0,50%"
"30.08.2010","10.136,00","10.201,50","10.211,60","10.097,70","74,50M","-0,12%"
"27.08.2010","10.148,20","9.951,30","10.164,80","9.938,10","148,17M","1,44%"
"26.08.2010","10.004,40","9.992,80","10.056,40","9.934,80","138,04M","1,12%"
"25.08.2010","9.894,00","10.034,70","10.088,70","9.773,80","186,30M","-1,57%"
"24.08.2010","10.052,30","10.129,50","10.140,70","9.954,80","157,98M","-1,65%"
"23.08.2010","10.221,20","10.117,10","10.306,20","10.087,70","119,94M","1,26%"
"20.08.2010","10.094,30","10.220,90","10.302,60","10.018,70","154,42M","-1,40%"
"19.08.2010","10.238,00","10.441,00","10.538,20","10.225,60","175,87M","-1,47%"
"18.08.2010","10.391,00","10.322,80","10.411,90","10.250,90","107,46M","0,21%"
"17.08.2010","10.369,50","10.283,70","10.380,50","10.203,90","138,75M","1,08%"
"16.08.2010","10.258,30","10.284,50","10.335,70","10.143,70","119,64M","-0,17%"
"13.08.2010","10.275,80","10.438,40","10.448,20","10.201,60","165,48M","-0,64%"
"12.08.2010","10.342,40","10.335,00","10.432,40","10.259,70","173,58M","-0,31%"
"11.08.2010","10.374,80","10.631,90","10.688,10","10.336,00","208,22M","-3,21%"
"10.08.2010","10.718,50","10.757,30","10.801,90","10.673,90","117,52M","-0,87%"
"09.08.2010","10.812,60","10.802,80","10.831,20","10.764,80","106,32M","1,52%"
"06.08.2010","10.651,10","10.886,20","10.907,30","10.576,50","166,73M","-1,74%"
"05.08.2010","10.840,00","10.868,40","10.953,10","10.786,40","150,18M","-0,03%"
"04.08.2010","10.843,30","10.865,40","10.905,70","10.720,50","150,73M","-0,26%"
"03.08.2010","10.871,40","10.781,90","10.884,00","10.727,40","182,95M","0,33%"
"02.08.2010","10.835,40","10.535,40","10.860,80","10.489,80","219,45M","3,20%"
"30.07.2010","10.499,80","10.607,80","10.638,60","10.430,30","214,58M","-1,50%"
"29.07.2010","10.659,50","10.678,00","10.788,00","10.602,50","217,49M","0,15%"
"28.07.2010","10.643,90","10.712,40","10.721,80","10.595,90","196,58M","-0,01%"
"27.07.2010","10.645,00","10.544,80","10.684,70","10.533,10","257,33M","1,32%"
"26.07.2010","10.506,70","10.476,70","10.512,40","10.331,00","174,56M","1,14%"
"23.07.2010","10.388,20","10.257,50","10.417,30","10.221,40","279,66M","0,83%"
"22.07.2010","10.302,90","9.974,40","10.334,70","9.967,80","203,14M","2,61%"
"21.07.2010","10.040,80","10.129,10","10.168,30","10.003,50","185,00M","-0,20%"
"20.07.2010","10.061,30","10.036,20","10.076,20","9.804,90","192,43M","1,32%"
"19.07.2010","9.929,80","9.961,30","10.157,60","9.849,90","154,04M","-0,62%"
"16.07.2010","9.991,70","10.196,20","10.253,90","9.913,30","206,86M","-1,66%"
"15.07.2010","10.160,20","10.232,70","10.318,70","10.077,30","249,58M","-1,15%"
"14.07.2010","10.278,50","10.309,60","10.315,20","10.159,40","183,79M","0,19%"
"13.07.2010","10.259,50","10.084,60","10.259,50","10.044,00","181,69M","2,00%"
"12.07.2010","10.058,20","10.145,40","10.146,40","9.967,50","153,82M","-0,68%"
"09.07.2010","10.127,30","10.165,40","10.185,50","10.044,70","204,14M","0,46%"
"08.07.2010","10.080,50","10.067,90","10.120,70","9.929,60","320,94M","0,93%"
"07.07.2010","9.987,40","9.529,80","9.987,40","9.457,00","345,16M","3,87%"
"06.07.2010","9.615,00","9.356,00","9.698,10","9.346,30","222,68M","3,59%"
"05.07.2010","9.281,50","9.247,30","9.367,30","9.202,00","153,61M","0,33%"
"02.07.2010","9.250,80","9.228,00","9.434,30","9.158,70","209,53M","0,79%"
"01.07.2010","9.178,20","9.041,70","9.341,00","8.977,70","277,68M","-0,92%"
"30.06.2010","9.263,40","9.212,10","9.407,40","9.122,60","279,91M","1,12%"
"29.06.2010","9.160,40","9.525,40","9.544,90","9.160,40","247,66M","-5,45%"
"28.06.2010","9.688,50","9.612,40","9.705,20","9.490,10","186,72M","1,61%"
"25.06.2010","9.535,00","9.576,40","9.677,60","9.451,50","229,34M","-0,54%"
"24.06.2010","9.586,50","9.953,70","9.969,80","9.549,30","221,76M","-3,03%"
"23.06.2010","9.886,00","9.896,60","10.031,30","9.824,70","186,33M","-1,30%"
"22.06.2010","10.016,10","10.020,70","10.071,70","9.872,00","225,62M","-0,55%"
"21.06.2010","10.071,90","10.127,70","10.209,50","10.016,00","203,96M","1,00%"
"18.06.2010","9.971,80","9.774,80","10.051,80","9.773,60","398,79M","2,22%"
"17.06.2010","9.755,10","9.671,00","9.841,30","9.650,90","239,36M","0,74%"
"16.06.2010","9.683,30","9.803,90","9.838,80","9.572,20","250,80M","-0,60%"
"15.06.2010","9.742,00","9.475,80","9.764,90","9.414,00","256,96M","1,65%"
"14.06.2010","9.584,00","9.662,00","9.690,70","9.483,70","265,71M","0,23%"
"11.06.2010","9.561,70","9.276,00","9.648,70","9.265,70","422,40M","3,95%"
"10.06.2010","9.198,20","8.807,80","9.242,60","8.712,30","291,72M","3,72%"
"09.06.2010","8.868,70","8.725,90","8.868,70","8.610,60","273,07M","2,29%"
"08.06.2010","8.669,80","8.880,40","8.888,90","8.563,60","263,26M","-1,43%"
"07.06.2010","8.795,30","8.825,20","8.962,60","8.664,00","244,84M","-1,44%"
"04.06.2010","8.923,40","9.289,60","9.315,10","8.881,70","324,04M","-3,80%"
"03.06.2010","9.276,20","9.469,70","9.488,80","9.258,30","209,29M","0,09%"
"02.06.2010","9.268,00","9.212,10","9.304,50","9.031,90","229,31M","-0,34%"
"01.06.2010","9.299,70","9.282,20","9.356,20","9.019,40","241,67M","-0,64%"
"31.05.2010","9.359,40","9.346,10","9.403,80","9.328,40","114,24M","-0,70%"
"28.05.2010","9.425,50","9.452,10","9.492,10","9.372,20","237,54M","0,97%"
"27.05.2010","9.334,90","9.129,50","9.395,10","8.906,80","351,37M","3,23%"
"26.05.2010","9.042,60","9.156,00","9.241,80","9.042,60","329,13M","0,42%"
"25.05.2010","9.004,40","8.969,90","9.027,40","8.812,10","342,28M","-3,05%"
"24.05.2010","9.287,90","9.514,80","9.552,30","9.169,80","184,35M","-1,27%"
"21.05.2010","9.407,30","9.288,50","9.443,50","9.005,90","468,41M","1,48%"
"20.05.2010","9.270,50","9.471,70","9.564,10","9.037,50","323,50M","-1,13%"
"19.05.2010","9.376,50","9.430,30","9.518,40","9.233,20","292,52M","-2,61%"
"18.05.2010","9.627,60","9.480,90","9.716,80","9.419,60","280,33M","3,68%"
"17.05.2010","9.286,10","9.224,30","9.488,40","9.140,50","-","-0,31%"
"14.05.2010","9.314,70","9.891,10","9.896,80","9.192,60","-","-6,64%"
"13.05.2010","9.977,50","10.222,50","10.222,50","9.846,30","-","-1,11%"
"12.05.2010","10.089,80","9.927,90","10.284,90","9.812,20","-","0,81%"
"11.05.2010","10.008,60","10.056,70","10.146,80","9.731,30","-","-3,32%"
"10.05.2010","10.351,90","9.059,20","10.351,90","9.058,60","-","14,43%"
"07.05.2010","9.046,10","9.175,40","9.568,80","8.925,90","-","-3,28%"
"06.05.2010","9.352,60","9.539,20","9.837,50","9.267,50","-","-2,93%"
