ultimo,deuda_publica,ipc,tasa_paro,pib,AENA_ultimo,AENA_per,AENA_bpa,AENA_rentabilidad_por_dividendo,AENA_precio_valor_contable,AENA_ebitda,AMS_ultimo,AMS_per,AMS_bpa,AMS_rentabilidad_por_dividendo,AMS_precio_valor_contable,AMS_ebitda,BBVA_ultimo,BBVA_per,BBVA_bpa,BBVA_rentabilidad_por_dividendo,BBVA_precio_valor_contable,BBVA_ebitda,CABK_ultimo,CABK_per,CABK_bpa,CABK_rentabilidad_por_dividendo,CABK_precio_valor_contable,CABK_ebitda,FER_ultimo,FER_per,FER_bpa,FER_rentabilidad_por_dividendo,FER_precio_valor_contable,FER_ebitda,IBE_ultimo,IBE_per,IBE_bpa,IBE_rentabilidad_por_dividendo,IBE_precio_valor_contable,IBE_ebitda,ITX_ultimo,ITX_per,ITX_bpa,ITX_rentabilidad_por_dividendo,ITX_precio_valor_contable,ITX_ebitda,REP_ultimo,REP_per,REP_bpa,REP_rentabilidad_por_dividendo,REP_precio_valor_contable,REP_ebitda,SAN_ultimo,SAN_per,SAN_bpa,SAN_rentabilidad_por_dividendo,SAN_precio_valor_contable,SAN_ebitda,TEF_ultimo,TEF_per,TEF_bpa,TEF_rentabilidad_por_dividendo,TEF_precio_valor_contable,TEF_ebitda
9641.0,1070078.97,0.02,20.9,0.96,104.2,0.0,0.0,0.0,0.0,0.0,40.345,0.0,0.0,0.0,0.0,0.0,6.595,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,5.936,0.0,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,9.885,0.0,0.0,0.0,0.0,0.0,4.493,0.0,0.0,0.0,0.0,0.0,10.629,0.0,0.0,0.0,0.0,0.0
9682.9,1070078.97,0.02,20.9,0.96,104.5,0.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,0.0,0.0,6.607,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,19.95,0.0,0.0,0.0,0.0,0.0,5.959,0.0,0.0,0.0,0.0,0.0,31.79,0.0,0.0,0.0,0.0,0.0,10.069,0.0,0.0,0.0,0.0,0.0,4.535,0.0,0.0,0.0,0.0,0.0,10.695,0.0,0.0,0.0,0.0,0.0
9552.5,1070078.97,0.02,20.9,0.96,104.0,0.0,0.0,0.0,0.0,0.0,40.535,0.0,0.0,0.0,0.0,0.0,6.526,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,19.63,0.0,0.0,0.0,0.0,0.0,5.93,0.0,0.0,0.0,0.0,0.0,31.49,0.0,0.0,0.0,0.0,0.0,9.655,0.0,0.0,0.0,0.0,0.0,4.429,0.0,0.0,0.0,0.0,0.0,10.467,0.0,0.0,0.0,0.0,0.0
9670.4,1070078.97,0.02,20.9,0.96,105.25,0.0,0.0,0.0,0.0,0.0,41.185,0.0,0.0,0.0,0.0,0.0,6.537,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,19.88,0.0,0.0,0.0,0.0,0.0,6.041,0.0,0.0,0.0,0.0,0.0,32.255,0.0,0.0,0.0,0.0,0.0,9.645,0.0,0.0,0.0,0.0,0.0,4.468,0.0,0.0,0.0,0.0,0.0,10.64,0.0,0.0,0.0,0.0,0.0
9641.9,1070078.97,0.02,20.9,0.96,105.8,0.0,0.0,0.0,0.0,0.0,40.97,0.0,0.0,0.0,0.0,0.0,6.507,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,19.84,0.0,0.0,0.0,0.0,0.0,6.036,0.0,0.0,0.0,0.0,0.0,32.01,0.0,0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,0.0,0.0,4.458,0.0,0.0,0.0,0.0,0.0,10.599,0.0,0.0,0.0,0.0,0.0
9544.2,1070078.97,0.02,20.9,0.96,105.4,0.0,0.0,0.0,0.0,0.0,40.685,0.0,0.0,0.0,0.0,0.0,6.415,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,19.76,0.0,0.0,0.0,0.0,0.0,6.006,0.0,0.0,0.0,0.0,0.0,31.69,0.0,0.0,0.0,0.0,0.0,9.314,0.0,0.0,0.0,0.0,0.0,4.407,0.0,0.0,0.0,0.0,0.0,10.391,0.0,0.0,0.0,0.0,0.0
9313.2,1072382.61,-0.29,21.0,0.68,104.15,0.0,0.0,0.0,0.0,0.0,39.745,0.0,0.0,0.0,0.0,0.0,6.283,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,19.57,0.0,0.0,0.0,0.0,0.0,5.881,0.0,0.0,0.0,0.0,0.0,30.58,0.0,0.0,0.0,0.0,0.0,9.259,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,10.076,0.0,0.0,0.0,0.0,0.0
9335.2,1072382.61,-0.29,21.0,0.68,104.75,0.0,0.0,0.0,0.0,0.0,39.93,0.0,0.0,0.0,0.0,0.0,6.325,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,19.62,0.0,0.0,0.0,0.0,0.0,5.954,0.0,0.0,0.0,0.0,0.0,30.37,0.0,0.0,0.0,0.0,0.0,9.177,0.0,0.0,0.0,0.0,0.0,4.234,0.0,0.0,0.0,0.0,0.0,10.128,0.0,0.0,0.0,0.0,0.0
9197.4,1072382.61,-0.29,21.0,0.68,104.2,0.0,0.0,0.0,0.0,0.0,40.03,0.0,0.0,0.0,0.0,0.0,6.189,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,19.51,0.0,0.0,0.0,0.0,0.0,5.925,0.0,0.0,0.0,0.0,0.0,30.175,0.0,0.0,0.0,0.0,0.0,8.915,0.0,0.0,0.0,0.0,0.0,4.097,0.0,0.0,0.0,0.0,0.0,10.055,0.0,0.0,0.0,0.0,0.0
9059.3,1072382.61,-0.29,21.0,0.68,102.35,0.0,0.0,0.0,0.0,0.0,39.035,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,19.15,0.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0,0.0,0.0,0.0,30.07,0.0,0.0,0.0,0.0,0.0,8.561,0.0,0.0,0.0,0.0,0.0,4.013,0.0,0.0,0.0,0.0,0.0,9.978,0.0,0.0,0.0,0.0,0.0
8909.2,1072382.61,-0.29,21.0,0.68,103.3,0.0,0.0,0.0,0.0,0.0,38.47,0.0,0.0,0.0,0.0,0.0,5.972,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,19.01,0.0,0.0,0.0,0.0,0.0,5.891,0.0,0.0,0.0,0.0,0.0,29.645,0.0,0.0,0.0,0.0,0.0,8.218,0.0,0.0,0.0,0.0,0.0,3.905,0.0,0.0,0.0,0.0,0.0,9.738,0.0,0.0,0.0,0.0,0.0
8909.2,1072382.61,-0.29,21.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8886.1,1072382.61,-0.29,21.0,0.68,102.8,0.0,0.0,0.0,0.0,0.0,38.82,0.0,0.0,0.0,0.0,0.0,5.962,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,18.98,0.0,0.0,0.0,0.0,0.0,5.884,0.0,0.0,0.0,0.0,0.0,29.435,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,0.0,0.0,0.0,3.943,0.0,0.0,0.0,0.0,0.0,9.612,0.0,0.0,0.0,0.0,0.0
8915.4,1072382.61,-0.29,21.0,0.68,103.15,0.0,0.0,0.0,0.0,0.0,39.075,0.0,0.0,0.0,0.0,0.0,5.909,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,19.14,0.0,0.0,0.0,0.0,0.0,5.789,0.0,0.0,0.0,0.0,0.0,30.105,0.0,0.0,0.0,0.0,0.0,7.925,0.0,0.0,0.0,0.0,0.0,3.994,0.0,0.0,0.0,0.0,0.0,9.632,0.0,0.0,0.0,0.0,0.0
8934.5,1072382.61,-0.29,21.0,0.68,102.75,0.0,0.0,0.0,0.0,0.0,39.15,0.0,0.0,0.0,0.0,0.0,5.91,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,19.02,0.0,0.0,0.0,0.0,0.0,5.826,0.0,0.0,0.0,0.0,0.0,30.005,0.0,0.0,0.0,0.0,0.0,8.124,0.0,0.0,0.0,0.0,0.0,4.009,0.0,0.0,0.0,0.0,0.0,9.694,0.0,0.0,0.0,0.0,0.0
8787.7,1072382.61,-0.29,21.0,0.68,101.2,0.0,0.0,0.0,0.0,0.0,38.32,0.0,0.0,0.0,0.0,0.0,5.845,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,18.15,0.0,0.0,0.0,0.0,0.0,5.777,0.0,0.0,0.0,0.0,0.0,29.24,0.0,0.0,0.0,0.0,0.0,8.344,0.0,0.0,0.0,0.0,0.0,3.973,0.0,0.0,0.0,0.0,0.0,9.458,0.0,0.0,0.0,0.0,0.0
8543.6,1072382.61,-0.29,21.0,0.68,98.74,0.0,0.0,0.0,0.0,0.0,36.715,0.0,0.0,0.0,0.0,0.0,5.621,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0,0.0,0.0,5.699,0.0,0.0,0.0,0.0,0.0,28.54,0.0,0.0,0.0,0.0,0.0,7.944,0.0,0.0,0.0,0.0,0.0,3.865,0.0,0.0,0.0,0.0,0.0,9.235,0.0,0.0,0.0,0.0,0.0
8469.3,1072382.61,-0.29,21.0,0.68,98.85,0.0,0.0,0.0,0.0,0.0,36.575,0.0,0.0,0.0,0.0,0.0,5.535,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.0,0.0,5.674,0.0,0.0,0.0,0.0,0.0,28.44,0.0,0.0,0.0,0.0,0.0,7.764,0.0,0.0,0.0,0.0,0.0,3.817,0.0,0.0,0.0,0.0,0.0,9.173,0.0,0.0,0.0,0.0,0.0
8554.9,1072382.61,-0.29,21.0,0.68,101.15,0.0,0.0,0.0,0.0,0.0,37.545,0.0,0.0,0.0,0.0,0.0,5.547,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0,0.0,5.781,0.0,0.0,0.0,0.0,0.0,29.035,0.0,0.0,0.0,0.0,0.0,7.823,0.0,0.0,0.0,0.0,0.0,3.793,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0
8281.4,1072382.61,-0.29,21.0,0.68,96.64,0.0,0.0,0.0,0.0,0.0,36.625,0.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,18.06,0.0,0.0,0.0,0.0,0.0,5.708,0.0,0.0,0.0,0.0,0.0,28.205,0.0,0.0,0.0,0.0,0.0,7.384,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,8.978,0.0,0.0,0.0,0.0,0.0
8444.2,1072382.61,-0.29,21.0,0.68,99.13,0.0,0.0,0.0,0.0,0.0,36.875,0.0,0.0,0.0,0.0,0.0,5.486,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,18.41,0.0,0.0,0.0,0.0,0.0,5.692,0.0,0.0,0.0,0.0,0.0,28.83,0.0,0.0,0.0,0.0,0.0,7.694,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,9.218,0.0,0.0,0.0,0.0,0.0
8722.9,1072382.61,-0.29,21.0,0.68,101.25,0.0,0.0,0.0,0.0,0.0,37.585,0.0,0.0,0.0,0.0,0.0,5.673,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,18.58,0.0,0.0,0.0,0.0,0.0,5.834,0.0,0.0,0.0,0.0,0.0,29.555,0.0,0.0,0.0,0.0,0.0,8.225,0.0,0.0,0.0,0.0,0.0,3.885,0.0,0.0,0.0,0.0,0.0,9.661,0.0,0.0,0.0,0.0,0.0
8567.7,1072382.61,-0.29,21.0,0.68,101.1,0.0,0.0,0.0,0.0,0.0,37.745,0.0,0.0,0.0,0.0,0.0,5.493,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0,0.0,5.844,0.0,0.0,0.0,0.0,0.0,29.29,0.0,0.0,0.0,0.0,0.0,7.964,0.0,0.0,0.0,0.0,0.0,3.727,0.0,0.0,0.0,0.0,0.0,9.559,0.0,0.0,0.0,0.0,0.0
8692.5,1072382.61,-0.29,21.0,0.68,100.45,0.0,0.0,0.0,0.0,0.0,37.565,0.0,0.0,0.0,0.0,0.0,5.627,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,18.51,0.0,0.0,0.0,0.0,0.0,5.885,0.0,0.0,0.0,0.0,0.0,29.425,0.0,0.0,0.0,0.0,0.0,8.306,0.0,0.0,0.0,0.0,0.0,3.857,0.0,0.0,0.0,0.0,0.0,9.638,0.0,0.0,0.0,0.0,0.0
8741.0,1072382.61,-0.29,21.0,0.68,101.2,0.0,0.0,0.0,0.0,0.0,37.545,0.0,0.0,0.0,0.0,0.0,5.629,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,18.56,0.0,0.0,0.0,0.0,0.0,6.013,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.125,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,9.734,0.0,0.0,0.0,0.0,0.0
8590.6,1072382.61,-0.29,21.0,0.68,99.41,0.0,0.0,0.0,0.0,0.0,36.44,0.0,0.0,0.0,0.0,0.0,5.436,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,18.63,0.0,0.0,0.0,0.0,0.0,5.971,0.0,0.0,0.0,0.0,0.0,29.56,0.0,0.0,0.0,0.0,0.0,8.556,0.0,0.0,0.0,0.0,0.0,3.712,0.0,0.0,0.0,0.0,0.0,9.487,0.0,0.0,0.0,0.0,0.0
8815.8,1072382.61,-0.29,21.0,0.68,102.25,0.0,0.0,0.0,0.0,0.0,37.515,0.0,0.0,0.0,0.0,0.0,5.612,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,19.08,0.0,0.0,0.0,0.0,0.0,5.969,0.0,0.0,0.0,0.0,0.0,30.185,0.0,0.0,0.0,0.0,0.0,8.736,0.0,0.0,0.0,0.0,0.0,3.804,0.0,0.0,0.0,0.0,0.0,9.825,0.0,0.0,0.0,0.0,0.0
8788.5,1078661.33,-0.84,21.0,0.68,103.55,0.0,0.0,0.0,0.0,0.0,37.62,0.0,0.0,0.0,0.0,0.0,5.522,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,0.0,0.0,6.035,0.0,0.0,0.0,0.0,0.0,30.465,0.0,0.0,0.0,0.0,0.0,8.473,0.0,0.0,0.0,0.0,0.0,3.679,0.0,0.0,0.0,0.0,0.0,9.715,0.0,0.0,0.0,0.0,0.0
8528.7,1078661.33,-0.84,21.0,0.68,103.4,0.0,0.0,0.0,0.0,0.0,36.835,0.0,0.0,0.0,0.0,0.0,5.328,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,5.954,0.0,0.0,0.0,0.0,0.0,29.84,0.0,0.0,0.0,0.0,0.0,7.982,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,9.455,0.0,0.0,0.0,0.0,0.0
8314.5,1078661.33,-0.84,21.0,0.68,101.6,0.0,0.0,0.0,0.0,0.0,36.145,0.0,0.0,0.0,0.0,0.0,5.213,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,18.61,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,29.19,0.0,0.0,0.0,0.0,0.0,7.939,0.0,0.0,0.0,0.0,0.0,3.348,0.0,0.0,0.0,0.0,0.0,9.149,0.0,0.0,0.0,0.0,0.0
8468.1,1078661.33,-0.84,21.0,0.68,101.75,0.0,0.0,0.0,0.0,0.0,36.215,0.0,0.0,0.0,0.0,0.0,5.491,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,18.39,0.0,0.0,0.0,0.0,0.0,5.847,0.0,0.0,0.0,0.0,0.0,28.93,0.0,0.0,0.0,0.0,0.0,8.474,0.0,0.0,0.0,0.0,0.0,3.537,0.0,0.0,0.0,0.0,0.0,9.403,0.0,0.0,0.0,0.0,0.0
8499.5,1078661.33,-0.84,21.0,0.68,101.15,0.0,0.0,0.0,0.0,0.0,35.415,0.0,0.0,0.0,0.0,0.0,5.619,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,17.96,0.0,0.0,0.0,0.0,0.0,5.778,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,8.755,0.0,0.0,0.0,0.0,0.0,3.624,0.0,0.0,0.0,0.0,0.0,9.571,0.0,0.0,0.0,0.0,0.0
8122.1,1078661.33,-0.84,21.0,0.68,97.84,0.0,0.0,0.0,0.0,0.0,32.955,0.0,0.0,0.0,0.0,0.0,5.304,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,17.11,0.0,0.0,0.0,0.0,0.0,5.687,0.0,0.0,0.0,0.0,0.0,27.555,0.0,0.0,0.0,0.0,0.0,8.236,0.0,0.0,0.0,0.0,0.0,3.399,0.0,0.0,0.0,0.0,0.0,9.287,0.0,0.0,0.0,0.0,0.0
7927.6,1078661.33,-0.84,21.0,0.68,95.63,0.0,0.0,0.0,0.0,0.0,33.145,0.0,0.0,0.0,0.0,0.0,5.057,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,16.85,0.0,0.0,0.0,0.0,0.0,5.629,0.0,0.0,0.0,0.0,0.0,27.375,0.0,0.0,0.0,0.0,0.0,7.945,0.0,0.0,0.0,0.0,0.0,3.268,0.0,0.0,0.0,0.0,0.0,8.795,0.0,0.0,0.0,0.0,0.0
8143.7,1078661.33,-0.84,21.0,0.68,97.64,0.0,0.0,0.0,0.0,0.0,34.17,0.0,0.0,0.0,0.0,0.0,5.373,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,17.19,0.0,0.0,0.0,0.0,0.0,5.619,0.0,0.0,0.0,0.0,0.0,28.085,0.0,0.0,0.0,0.0,0.0,8.014,0.0,0.0,0.0,0.0,0.0,3.436,0.0,0.0,0.0,0.0,0.0,9.085,0.0,0.0,0.0,0.0,0.0
7746.3,1078661.33,-0.84,21.0,0.68,94.07,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,4.989,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,16.39,0.0,0.0,0.0,0.0,0.0,5.485,0.0,0.0,0.0,0.0,0.0,26.755,0.0,0.0,0.0,0.0,0.0,7.579,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,8.613,0.0,0.0,0.0,0.0,0.0
7920.8,1078661.33,-0.84,21.0,0.68,95.56,0.0,0.0,0.0,0.0,0.0,34.15,0.0,0.0,0.0,0.0,0.0,5.237,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,16.64,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0,27.11,0.0,0.0,0.0,0.0,0.0,8.088,0.0,0.0,0.0,0.0,0.0,3.366,0.0,0.0,0.0,0.0,0.0,8.849,0.0,0.0,0.0,0.0,0.0
8179.2,1078661.33,-0.84,21.0,0.68,97.99,0.0,0.0,0.0,0.0,0.0,35.035,0.0,0.0,0.0,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,17.07,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,27.555,0.0,0.0,0.0,0.0,0.0,8.254,0.0,0.0,0.0,0.0,0.0,3.489,0.0,0.0,0.0,0.0,0.0,9.289,0.0,0.0,0.0,0.0,0.0
8137.6,1078661.33,-0.84,21.0,0.68,98.45,0.0,0.0,0.0,0.0,0.0,35.24,0.0,0.0,0.0,0.0,0.0,5.342,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,17.24,0.0,0.0,0.0,0.0,0.0,5.527,0.0,0.0,0.0,0.0,0.0,27.22,0.0,0.0,0.0,0.0,0.0,8.072,0.0,0.0,0.0,0.0,0.0,3.483,0.0,0.0,0.0,0.0,0.0,9.279,0.0,0.0,0.0,0.0,0.0
8364.9,1078661.33,-0.84,21.0,0.68,100.1,0.0,0.0,0.0,0.0,0.0,35.665,0.0,0.0,0.0,0.0,0.0,5.559,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,17.66,0.0,0.0,0.0,0.0,0.0,5.539,0.0,0.0,0.0,0.0,0.0,28.015,0.0,0.0,0.0,0.0,0.0,8.513,0.0,0.0,0.0,0.0,0.0,3.632,0.0,0.0,0.0,0.0,0.0,9.628,0.0,0.0,0.0,0.0,0.0
8295.4,1078661.33,-0.84,21.0,0.68,102.15,0.0,0.0,0.0,0.0,0.0,35.64,0.0,0.0,0.0,0.0,0.0,5.384,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,17.58,0.0,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,0.0,28.21,0.0,0.0,0.0,0.0,0.0,8.341,0.0,0.0,0.0,0.0,0.0,3.494,0.0,0.0,0.0,0.0,0.0,9.56,0.0,0.0,0.0,0.0,0.0
8194.2,1078661.33,-0.84,21.0,0.68,103.35,0.0,0.0,0.0,0.0,0.0,35.585,0.0,0.0,0.0,0.0,0.0,5.273,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,5.565,0.0,0.0,0.0,0.0,0.0,28.255,0.0,0.0,0.0,0.0,0.0,8.144,0.0,0.0,0.0,0.0,0.0,3.383,0.0,0.0,0.0,0.0,0.0,9.425,0.0,0.0,0.0,0.0,0.0
8387.0,1078661.33,-0.84,21.0,0.68,105.3,0.0,0.0,0.0,0.0,0.0,36.24,0.0,0.0,0.0,0.0,0.0,5.479,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,17.54,0.0,0.0,0.0,0.0,0.0,5.602,0.0,0.0,0.0,0.0,0.0,28.585,0.0,0.0,0.0,0.0,0.0,8.504,0.0,0.0,0.0,0.0,0.0,3.552,0.0,0.0,0.0,0.0,0.0,9.671,0.0,0.0,0.0,0.0,0.0
8267.6,1078661.33,-0.84,21.0,0.68,104.75,0.0,0.0,0.0,0.0,0.0,36.57,0.0,0.0,0.0,0.0,0.0,5.327,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,17.39,0.0,0.0,0.0,0.0,0.0,5.518,0.0,0.0,0.0,0.0,0.0,28.005,0.0,0.0,0.0,0.0,0.0,8.223,0.0,0.0,0.0,0.0,0.0,3.491,0.0,0.0,0.0,0.0,0.0,9.464,0.0,0.0,0.0,0.0,0.0
8013.7,1078661.33,-0.84,21.0,0.68,103.15,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5.085,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,17.07,0.0,0.0,0.0,0.0,0.0,5.433,0.0,0.0,0.0,0.0,0.0,27.195,0.0,0.0,0.0,0.0,0.0,7.897,0.0,0.0,0.0,0.0,0.0,3.325,0.0,0.0,0.0,0.0,0.0,9.104,0.0,0.0,0.0,0.0,0.0
8215.6,1078661.33,-0.84,21.0,0.68,104.4,0.0,0.0,0.0,0.0,0.0,36.915,0.0,0.0,0.0,0.0,0.0,5.197,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,17.42,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,27.96,0.0,0.0,0.0,0.0,0.0,8.113,0.0,0.0,0.0,0.0,0.0,3.408,0.0,0.0,0.0,0.0,0.0,9.568,0.0,0.0,0.0,0.0,0.0
8349.2,1078661.33,-0.84,21.0,0.68,104.25,0.0,0.0,0.0,0.0,0.0,37.115,0.0,0.0,0.0,0.0,0.0,5.491,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,16.72,0.0,0.0,0.0,0.0,0.0,5.487,0.0,0.0,0.0,0.0,0.0,28.505,0.0,0.0,0.0,0.0,0.0,8.721,0.0,0.0,0.0,0.0,0.0,3.563,0.0,0.0,0.0,0.0,0.0,9.264,0.0,0.0,0.0,0.0,0.0
8461.4,1078661.33,-0.84,21.0,0.68,104.7,0.0,0.0,0.0,0.0,0.0,37.165,0.0,0.0,0.0,0.0,0.0,5.574,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,16.89,0.0,0.0,0.0,0.0,0.0,5.521,0.0,0.0,0.0,0.0,0.0,28.62,0.0,0.0,0.0,0.0,0.0,8.765,0.0,0.0,0.0,0.0,0.0,3.628,0.0,0.0,0.0,0.0,0.0,9.385,0.0,0.0,0.0,0.0,0.0
8611.0,1092570.82,-0.84,21.0,0.68,105.65,0.0,0.0,0.0,0.0,0.0,38.22,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,17.01,0.0,0.0,0.0,0.0,0.0,5.531,0.0,0.0,0.0,0.0,0.0,29.785,0.0,0.0,0.0,0.0,0.0,9.118,0.0,0.0,0.0,0.0,0.0,3.704,0.0,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,0.0,0.0
8764.5,1092570.82,-0.84,21.0,0.68,104.8,0.0,0.0,0.0,0.0,0.0,37.875,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,17.01,0.0,0.0,0.0,0.0,0.0,5.484,0.0,0.0,0.0,0.0,0.0,29.66,0.0,0.0,0.0,0.0,0.0,9.392,0.0,0.0,0.0,0.0,0.0,3.913,0.0,0.0,0.0,0.0,0.0,9.958,0.0,0.0,0.0,0.0,0.0
