ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2179.66,2155.39,2180.19,2153.96,0.0,0.87,0.0,0.0,0.0,0.0
2217.27,2186.13,2222.06,2186.13,0.0,1.73,0.0,0.0,0.0,0.0
2290.73,2250.19,2291.42,2242.99,0.0,3.31,0.0,0.0,0.0,0.0
2293.54,2300.47,2302.99,2270.92,0.0,0.12,0.0,0.0,0.0,0.0
2282.39,2301.0,2301.77,2280.04,0.0,-0.49,0.0,0.0,0.0,0.0
2250.8,2274.98,2275.45,2242.52,0.0,-1.38,0.0,0.0,0.0,0.0
2226.89,2232.03,2233.52,2220.22,0.0,-1.06,0.0,0.0,0.0,0.0
2202.37,2214.86,2221.88,2200.6,0.0,-1.1,0.0,0.0,0.0,0.0
2219.7,2211.51,2220.79,2205.71,0.0,0.79,0.0,0.0,0.0,0.0
2292.66,2263.88,2296.96,2259.47,0.0,3.29,0.0,0.0,0.0,0.0
2279.27,2289.83,2293.97,2270.66,0.0,-0.58,0.0,0.0,0.0,0.0
2255.6,2236.16,2256.79,2193.31,0.0,-1.04,0.0,0.0,0.0,0.0
2249.89,2254.6,2265.4,2249.16,0.0,-0.25,0.0,0.0,0.0,0.0
2288.88,2276.62,2289.77,2269.56,0.0,1.73,0.0,0.0,0.0,0.0
2235.9,2281.36,2281.36,2233.51,0.0,-2.31,0.0,0.0,0.0,0.0
2195.19,2222.57,2226.73,2180.1,0.0,-1.82,0.0,0.0,0.0,0.0
2157.9,2171.3,2197.02,2155.24,0.0,-1.7,0.0,0.0,0.0,0.0
2074.52,2138.01,2138.01,2042.43,0.0,-3.86,0.0,0.0,0.0,0.0
2100.94,2070.86,2101.14,2045.55,0.0,1.27,0.0,0.0,0.0,0.0
2044.89,2080.92,2081.02,2036.65,0.0,-2.67,0.0,0.0,0.0,0.0
2034.68,2048.82,2048.82,2019.14,0.0,-0.5,0.0,0.0,0.0,0.0
2032.13,2034.19,2049.07,2019.5,0.0,-0.13,0.0,0.0,0.0,0.0
1956.6,2002.7,2002.7,1941.73,0.0,-3.72,0.0,0.0,0.0,0.0
1957.41,1945.5,1958.55,1912.72,0.0,0.04,0.0,0.0,0.0,0.0
1873.58,1937.27,1941.69,1861.9,0.0,-4.28,0.0,0.0,0.0,0.0
1922.06,1891.92,1922.34,1876.11,0.0,2.59,0.0,0.0,0.0,0.0
1966.17,1936.91,1967.81,1932.12,0.0,2.29,0.0,0.0,0.0,0.0
2037.34,1995.59,2042.45,1995.42,0.0,3.62,0.0,0.0,0.0,0.0
2048.52,2063.99,2064.26,2036.32,0.0,0.55,0.0,0.0,0.0,0.0
2036.49,2051.96,2051.96,2025.91,0.0,-0.59,0.0,0.0,0.0,0.0
2021.67,2025.08,2037.33,2018.45,0.0,-0.73,0.0,0.0,0.0,0.0
2014.19,2007.74,2015.53,1995.79,0.0,-0.37,0.0,0.0,0.0,0.0
2050.95,2020.88,2060.03,2020.88,0.0,1.83,0.0,0.0,0.0,0.0
2067.24,2064.66,2079.47,2062.37,0.0,0.79,0.0,0.0,0.0,0.0
2130.13,2100.51,2134.6,2100.51,0.0,3.04,0.0,0.0,0.0,0.0
2112.27,2136.02,2138.54,2108.47,0.0,-0.84,0.0,0.0,0.0,0.0
2133.09,2106.86,2141.61,2106.8,0.0,0.99,0.0,0.0,0.0,0.0
2145.58,2139.32,2150.72,2129.65,0.0,0.59,0.0,0.0,0.0,0.0
2130.38,2144.11,2145.08,2126.98,0.0,-0.71,0.0,0.0,0.0,0.0
2115.44,2119.14,2119.14,2105.19,0.0,-0.7,0.0,0.0,0.0,0.0
2099.63,2104.65,2105.65,2089.03,0.0,-0.75,0.0,0.0,0.0,0.0
2090.53,2089.19,2097.83,2083.32,0.0,-0.43,0.0,0.0,0.0,0.0
2110.77,2095.18,2112.87,2095.18,0.0,0.97,0.0,0.0,0.0,0.0
2101.68,2099.55,2101.68,2081.89,0.0,-0.43,0.0,0.0,0.0,0.0
2123.49,2113.3,2126.19,2113.3,0.0,1.04,0.0,0.0,0.0,0.0
2130.22,2123.41,2136.65,2122.72,0.0,0.32,0.0,0.0,0.0,0.0
2129.39,2133.6,2140.42,2126.57,0.0,-0.04,0.0,0.0,0.0,0.0
2119.89,2128.67,2128.67,2116.98,0.0,-0.45,0.0,0.0,0.0,0.0
2124.91,2130.21,2135.33,2118.21,0.0,0.24,0.0,0.0,0.0,0.0
2116.0,2118.47,2118.97,2109.22,0.0,-0.42,0.0,0.0,0.0,0.0
2143.98,2117.36,2148.88,2117.36,0.0,1.32,0.0,0.0,0.0,0.0
2175.39,2169.91,2183.03,2159.7,0.0,1.47,0.0,0.0,0.0,0.0
2189.52,2167.72,2209.58,2164.22,0.0,0.65,0.0,0.0,0.0,0.0
2232.57,2180.23,2232.93,2179.92,0.0,1.97,0.0,0.0,0.0,0.0
2306.98,2231.64,2308.11,2231.64,0.0,3.33,0.0,0.0,0.0,0.0
2351.3,2333.81,2390.95,2333.81,0.0,1.92,0.0,0.0,0.0,0.0
2321.96,2314.66,2342.85,2288.82,0.0,-1.25,0.0,0.0,0.0,0.0
2316.37,2277.03,2348.9,2277.03,0.0,-0.24,0.0,0.0,0.0,0.0
2294.16,2291.98,2299.84,2259.7,0.0,-0.96,0.0,0.0,0.0,0.0
2320.3,2292.95,2321.74,2291.37,0.0,1.14,0.0,0.0,0.0,0.0
2354.66,2328.3,2366.96,2328.3,0.0,1.48,0.0,0.0,0.0,0.0
2364.21,2354.94,2366.88,2349.98,0.0,0.41,0.0,0.0,0.0,0.0
2342.73,2362.86,2377.58,2329.46,0.0,-0.91,0.0,0.0,0.0,0.0
2314.38,2325.04,2326.87,2303.79,0.0,-1.21,0.0,0.0,0.0,0.0
2278.79,2293.46,2304.09,2269.38,0.0,-1.54,0.0,0.0,0.0,0.0
