fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2007-01-02,"26,630","26,310","26,850","26,290","21,88M","1,64%","386.616,27","2,39","8,42","0,91"
2007-01-03,"26,550","26,630","26,810","26,370","12,66M","-0,30%","386.616,27","2,39","8,42","0,91"
2007-01-04,"26,530","26,250","26,550","26,000","20,71M","-0,08%","386.616,27","2,39","8,42","0,91"
2007-01-05,"26,040","26,530","26,530","25,900","15,00M","-1,85%","386.616,27","2,39","8,42","0,91"
2007-01-08,"25,950","26,040","26,290","25,900","7,32M","-0,35%","386.616,27","2,39","8,42","0,91"
2007-01-09,"25,470","25,950","25,950","25,220","26,06M","-1,85%","386.616,27","2,39","8,42","0,91"
2007-01-10,"25,220","25,470","25,470","25,100","36,49M","-0,98%","386.616,27","2,39","8,42","0,91"
2007-01-11,"25,250","24,860","25,280","24,730","10,16M","0,12%","386.616,27","2,39","8,42","0,91"
2007-01-12,"25,220","25,060","25,460","25,010","23,55M","-0,12%","386.616,27","2,39","8,42","0,91"
2007-01-15,"25,400","25,220","25,690","25,220","6,70M","0,71%","386.616,27","2,39","8,42","0,91"
2007-01-16,"24,950","25,400","25,480","24,820","33,04M","-1,77%","386.616,27","2,39","8,42","0,91"
2007-01-17,"24,790","24,950","25,030","24,510","14,98M","-0,64%","386.616,27","2,39","8,42","0,91"
2007-01-18,"24,720","24,790","25,000","24,560","17,67M","-0,28%","386.616,27","2,39","8,42","0,91"
2007-01-19,"24,780","24,720","24,900","24,510","35,13M","0,24%","386.616,27","2,39","8,42","0,91"
2007-01-22,"24,710","24,780","25,000","24,640","21,06M","-0,28%","386.616,27","2,39","8,42","0,91"
2007-01-23,"24,700","24,600","24,890","24,550","6,30M","-0,04%","386.616,27","2,39","8,42","0,91"
2007-01-24,"25,190","24,700","25,340","24,700","23,34M","1,98%","386.616,27","2,39","8,42","0,91"
2007-01-25,"25,070","25,190","25,380","25,010","5,61M","-0,48%","386.616,27","2,39","8,42","0,91"
2007-01-26,"24,900","25,070","25,070","24,780","14,65M","-0,68%","386.616,27","2,39","8,42","0,91"
2007-01-29,"24,870","24,900","25,040","24,810","3,42M","-0,12%","386.616,27","2,39","8,42","0,91"
2007-01-30,"25,140","24,930","25,290","24,760","5,75M","1,09%","386.616,27","2,39","8,42","0,91"
2007-01-31,"25,140","25,140","25,400","24,990","6,13M","0,00%","386.616,27","2,39","8,42","0,91"
2007-02-01,"25,280","25,500","25,550","25,200","7,97M","0,56%","387.285,28","2,41","8,42","0,91"
2007-02-02,"25,350","25,400","25,470","25,210","4,29M","0,28%","387.285,28","2,41","8,42","0,91"
2007-02-05,"25,640","25,350","25,680","25,200","6,00M","1,14%","387.285,28","2,41","8,42","0,91"
2007-02-06,"25,510","25,700","25,800","25,400","15,74M","-0,51%","387.285,28","2,41","8,42","0,91"
2007-02-07,"25,430","25,510","25,550","25,250","8,17M","-0,31%","387.285,28","2,41","8,42","0,91"
2007-02-08,"25,270","25,400","25,400","25,160","5,60M","-0,63%","387.285,28","2,41","8,42","0,91"
2007-02-09,"25,310","25,270","25,470","25,270","3,64M","0,16%","387.285,28","2,41","8,42","0,91"
2007-02-12,"25,180","25,200","25,220","25,050","4,55M","-0,51%","387.285,28","2,41","8,42","0,91"
2007-02-13,"25,390","25,180","25,420","25,180","11,45M","0,83%","387.285,28","2,41","8,42","0,91"
2007-02-14,"25,440","25,390","25,470","25,250","8,40M","0,20%","387.285,28","2,41","8,42","0,91"
2007-02-15,"25,230","25,440","25,500","25,150","7,56M","-0,83%","387.285,28","2,41","8,42","0,91"
2007-02-16,"25,080","25,230","25,380","24,900","10,43M","-0,59%","387.285,28","2,41","8,42","0,91"
2007-02-19,"25,090","25,050","25,160","24,920","4,07M","0,04%","387.285,28","2,41","8,42","0,91"
2007-02-20,"24,950","25,060","25,070","24,760","5,68M","-0,56%","387.285,28","2,41","8,42","0,91"
2007-02-21,"24,920","24,950","25,070","24,800","4,62M","-0,12%","387.285,28","2,41","8,42","0,91"
2007-02-22,"24,860","24,920","25,140","24,820","4,28M","-0,24%","387.285,28","2,41","8,42","0,91"
2007-02-23,"24,990","24,890","25,020","24,800","7,38M","0,52%","387.285,28","2,41","8,42","0,91"
2007-02-26,"25,190","25,060","25,320","25,040","5,58M","0,80%","387.285,28","2,41","8,42","0,91"
2007-02-27,"24,540","25,190","25,190","24,400","19,64M","-2,58%","387.285,28","2,41","8,42","0,91"
2007-02-28,"24,030","24,540","24,540","24,000","13,14M","-2,08%","387.285,28","2,41","8,42","0,91"
2007-03-01,"23,760","23,810","24,290","23,400","17,10M","-1,12%","398.733,54","2,46","8,42","0,91"
2007-03-02,"23,450","23,760","24,010","23,240","12,19M","-1,30%","398.733,54","2,46","8,42","0,91"
2007-03-05,"23,330","23,450","23,500","23,000","17,90M","-0,51%","398.733,54","2,46","8,42","0,91"
2007-03-06,"23,360","23,330","23,520","23,240","6,39M","0,13%","398.733,54","2,46","8,42","0,91"
2007-03-07,"23,330","23,360","23,500","23,160","6,13M","-0,13%","398.733,54","2,46","8,42","0,91"
2007-03-08,"23,820","23,330","23,820","23,330","7,07M","2,10%","398.733,54","2,46","8,42","0,91"
2007-03-09,"24,020","24,000","24,140","23,620","8,55M","0,84%","398.733,54","2,46","8,42","0,91"
2007-03-12,"23,960","24,020","24,190","23,710","7,56M","-0,25%","398.733,54","2,46","8,42","0,91"
2007-03-13,"23,780","23,770","24,000","23,700","8,43M","-0,75%","398.733,54","2,46","8,42","0,91"
2007-03-14,"23,020","23,780","23,780","22,900","15,20M","-3,20%","398.733,54","2,46","8,42","0,91"
2007-03-15,"23,420","23,020","23,420","23,020","18,69M","1,74%","398.733,54","2,46","8,42","0,91"
2007-03-16,"24,160","23,420","24,350","23,120","23,23M","3,16%","398.733,54","2,46","8,42","0,91"
2007-03-19,"24,060","24,160","24,180","23,670","20,08M","-0,41%","398.733,54","2,46","8,42","0,91"
2007-03-20,"24,090","24,060","24,100","23,800","8,73M","0,12%","398.733,54","2,46","8,42","0,91"
2007-03-21,"23,920","24,050","24,110","23,850","8,45M","-0,71%","398.733,54","2,46","8,42","0,91"
2007-03-22,"24,190","24,180","24,300","23,830","10,64M","1,13%","398.733,54","2,46","8,42","0,91"
2007-03-23,"25,030","24,190","25,940","24,050","30,95M","3,47%","398.733,54","2,46","8,42","0,91"
2007-03-26,"24,920","25,510","25,750","24,800","10,80M","-0,44%","398.733,54","2,46","8,42","0,91"
2007-03-27,"24,620","25,100","25,130","24,300","14,06M","-1,20%","398.733,54","2,46","8,42","0,91"
2007-03-28,"24,960","24,620","25,050","24,480","10,02M","1,38%","398.733,54","2,46","8,42","0,91"
2007-03-29,"25,220","25,000","25,280","24,970","7,67M","1,04%","398.733,54","2,46","8,42","0,91"
2007-03-30,"25,240","25,190","25,510","25,050","5,89M","0,08%","398.733,54","2,46","8,42","0,91"
2007-04-02,"25,280","25,140","25,420","25,050","5,36M","0,16%","386.028,66","2,43","7,93","0,9"
2007-04-03,"25,500","25,280","25,500","25,270","9,98M","0,87%","386.028,66","2,43","7,93","0,9"
2007-04-04,"25,340","25,500","25,630","25,170","8,28M","-0,63%","386.028,66","2,43","7,93","0,9"
2007-04-05,"25,510","25,340","25,590","25,320","6,33M","0,67%","386.028,66","2,43","7,93","0,9"
2007-04-10,"25,410","25,560","25,600","25,360","6,32M","-0,39%","386.028,66","2,43","7,93","0,9"
2007-04-11,"25,680","25,500","26,020","25,470","11,18M","1,06%","386.028,66","2,43","7,93","0,9"
2007-04-12,"25,960","25,680","26,110","25,570","11,75M","1,09%","386.028,66","2,43","7,93","0,9"
2007-04-13,"26,290","25,890","26,420","25,890","12,03M","1,27%","386.028,66","2,43","7,93","0,9"
2007-04-16,"26,020","26,290","26,410","25,950","9,73M","-1,03%","386.028,66","2,43","7,93","0,9"
2007-04-17,"26,090","26,020","26,200","25,710","7,35M","0,27%","386.028,66","2,43","7,93","0,9"
2007-04-18,"25,740","26,020","26,030","25,720","6,79M","-1,34%","386.028,66","2,43","7,93","0,9"
2007-04-19,"25,660","25,590","25,700","25,080","10,85M","-0,31%","386.028,66","2,43","7,93","0,9"
2007-04-20,"25,790","25,660","25,990","25,530","8,68M","0,51%","386.028,66","2,43","7,93","0,9"
2007-04-23,"25,850","25,860","26,000","25,560","4,39M","0,23%","386.028,66","2,43","7,93","0,9"
2007-04-24,"25,050","25,700","25,880","24,900","13,70M","-3,09%","386.028,66","2,43","7,93","0,9"
2007-04-25,"25,020","25,020","25,150","24,600","8,48M","-0,12%","386.028,66","2,43","7,93","0,9"
2007-04-26,"25,010","25,020","25,250","24,920","8,59M","-0,04%","386.028,66","2,43","7,93","0,9"
2007-04-27,"24,320","24,950","24,990","24,200","10,45M","-2,76%","386.028,66","2,43","7,93","0,9"
2007-04-30,"24,240","24,320","24,640","24,120","8,15M","-0,33%","386.028,66","2,43","7,93","0,9"
2007-05-02,"24,470","24,290","24,740","24,290","18,35M","0,95%","387.150,34","2,35","7,93","0,9"
2007-05-03,"24,570","24,630","24,710","24,160","9,66M","0,41%","387.150,34","2,35","7,93","0,9"
2007-05-04,"24,920","24,570","25,200","24,570","11,77M","1,42%","387.150,34","2,35","7,93","0,9"
2007-05-07,"24,900","25,050","25,090","24,800","5,61M","-0,08%","387.150,34","2,35","7,93","0,9"
2007-05-08,"24,810","24,750","24,900","24,670","7,44M","-0,36%","387.150,34","2,35","7,93","0,9"
2007-05-09,"24,970","24,810","25,350","24,620","7,14M","0,64%","387.150,34","2,35","7,93","0,9"
2007-05-10,"24,810","25,000","25,140","24,680","6,66M","-0,64%","387.150,34","2,35","7,93","0,9"
2007-05-11,"25,260","24,650","25,280","24,480","14,99M","1,81%","387.150,34","2,35","7,93","0,9"
2007-05-14,"25,310","25,260","25,600","25,050","8,34M","0,20%","387.150,34","2,35","7,93","0,9"
2007-05-15,"25,450","25,120","25,520","25,120","9,13M","0,55%","387.150,34","2,35","7,93","0,9"
2007-05-16,"25,900","25,450","25,970","25,360","10,73M","1,77%","387.150,34","2,35","7,93","0,9"
2007-05-17,"26,470","25,970","26,520","25,920","11,93M","2,20%","387.150,34","2,35","7,93","0,9"
2007-05-18,"26,910","26,470","27,190","26,470","13,40M","1,66%","387.150,34","2,35","7,93","0,9"
2007-05-21,"27,010","27,070","27,340","26,910","18,46M","0,37%","387.150,34","2,35","7,93","0,9"
2007-05-22,"26,960","27,010","27,440","26,860","8,79M","-0,19%","387.150,34","2,35","7,93","0,9"
2007-05-23,"26,930","26,870","27,030","26,700","8,18M","-0,11%","387.150,34","2,35","7,93","0,9"
2007-05-24,"26,750","26,930","26,950","26,670","6,08M","-0,67%","387.150,34","2,35","7,93","0,9"
2007-05-25,"26,600","26,690","26,740","26,410","8,09M","-0,56%","387.150,34","2,35","7,93","0,9"
2007-05-28,"26,660","26,690","26,700","26,550","1,58M","0,23%","387.150,34","2,35","7,93","0,9"
2007-05-29,"26,930","26,710","26,980","26,630","6,66M","1,01%","387.150,34","2,35","7,93","0,9"
2007-05-30,"26,720","26,710","26,850","26,580","5,23M","-0,78%","387.150,34","2,35","7,93","0,9"
2007-05-31,"27,250","26,720","27,480","26,720","12,11M","1,98%","387.150,34","2,35","7,93","0,9"
2007-06-01,"27,480","27,250","27,600","27,250","12,81M","0,84%","400.011,76","2,38","7,93","0,9"
2007-06-04,"27,200","27,500","27,700","26,990","15,33M","-1,02%","400.011,76","2,38","7,93","0,9"
2007-06-05,"26,950","27,300","27,300","26,880","7,45M","-0,92%","400.011,76","2,38","7,93","0,9"
2007-06-06,"26,400","27,200","27,200","26,300","12,61M","-2,04%","400.011,76","2,38","7,93","0,9"
2007-06-07,"26,300","26,400","26,800","26,200","15,39M","-0,38%","400.011,76","2,38","7,93","0,9"
2007-06-08,"26,390","26,300","26,670","26,060","7,15M","0,34%","400.011,76","2,38","7,93","0,9"
2007-06-11,"26,910","26,650","26,950","26,480","17,74M","1,97%","400.011,76","2,38","7,93","0,9"
2007-06-12,"26,590","26,650","27,080","26,420","36,78M","-1,19%","400.011,76","2,38","7,93","0,9"
2007-06-13,"26,970","26,450","27,080","26,320","13,54M","1,43%","400.011,76","2,38","7,93","0,9"
2007-06-14,"27,650","26,590","27,710","26,590","15,00M","2,52%","400.011,76","2,38","7,93","0,9"
2007-06-15,"28,760","27,650","28,850","27,650","33,69M","4,01%","400.011,76","2,38","7,93","0,9"
2007-06-18,"28,870","28,760","29,150","28,370","35,20M","0,38%","400.011,76","2,38","7,93","0,9"
2007-06-19,"28,600","28,710","29,120","28,320","22,38M","-0,94%","400.011,76","2,38","7,93","0,9"
2007-06-20,"28,880","28,600","29,350","28,600","17,79M","0,98%","400.011,76","2,38","7,93","0,9"
2007-06-21,"29,100","28,880","29,260","28,560","19,35M","0,76%","400.011,76","2,38","7,93","0,9"
2007-06-22,"28,830","29,100","29,190","28,610","19,91M","-0,93%","400.011,76","2,38","7,93","0,9"
2007-06-25,"28,870","28,460","28,920","28,410","9,27M","0,14%","400.011,76","2,38","7,93","0,9"
2007-06-26,"28,990","28,610","29,160","28,600","18,62M","0,42%","400.011,76","2,38","7,93","0,9"
2007-06-27,"28,280","28,990","28,990","28,030","17,99M","-2,45%","400.011,76","2,38","7,93","0,9"
2007-06-28,"28,940","28,500","28,940","28,240","11,41M","2,33%","400.011,76","2,38","7,93","0,9"
2007-06-29,"29,250","28,780","29,250","28,650","11,73M","1,07%","400.011,76","2,38","7,93","0,9"
2007-07-02,"29,950","28,920","30,060","28,920","60,51M","2,39%","380.482,99","2,24","8,01","0,78"
2007-07-03,"30,090","29,950","30,170","29,750","14,36M","0,47%","380.482,99","2,24","8,01","0,78"
2007-07-04,"30,350","30,090","30,470","29,910","13,35M","0,86%","380.482,99","2,24","8,01","0,78"
2007-07-05,"29,940","29,990","30,430","29,820","9,08M","-1,35%","380.482,99","2,24","8,01","0,78"
2007-07-06,"30,290","29,940","30,380","29,890","30,88M","1,17%","380.482,99","2,24","8,01","0,78"
2007-07-09,"30,160","30,440","30,590","29,920","14,47M","-0,43%","380.482,99","2,24","8,01","0,78"
2007-07-10,"29,640","30,170","30,340","29,410","9,36M","-1,72%","380.482,99","2,24","8,01","0,78"
2007-07-11,"29,620","29,430","29,850","29,110","13,43M","-0,07%","380.482,99","2,24","8,01","0,78"
2007-07-12,"29,680","29,700","29,750","29,320","9,13M","0,20%","380.482,99","2,24","8,01","0,78"
2007-07-13,"29,480","29,790","29,830","29,290","8,43M","-0,67%","380.482,99","2,24","8,01","0,78"
2007-07-16,"29,380","29,480","29,580","29,170","16,14M","-0,34%","380.482,99","2,24","8,01","0,78"
2007-07-17,"29,380","29,110","29,510","29,010","11,79M","0,00%","380.482,99","2,24","8,01","0,78"
2007-07-18,"29,060","29,120","29,500","28,900","13,42M","-1,09%","380.482,99","2,24","8,01","0,78"
2007-07-19,"29,400","29,160","29,590","29,070","15,76M","1,17%","380.482,99","2,24","8,01","0,78"
2007-07-20,"28,800","29,260","29,490","28,710","18,20M","-2,04%","380.482,99","2,24","8,01","0,78"
2007-07-23,"29,030","28,810","29,140","28,680","4,54M","0,80%","380.482,99","2,24","8,01","0,78"
2007-07-24,"28,460","29,030","29,280","28,450","8,00M","-1,96%","380.482,99","2,24","8,01","0,78"
2007-07-25,"28,160","28,420","28,430","27,740","13,05M","-1,05%","380.482,99","2,24","8,01","0,78"
2007-07-26,"26,960","28,000","28,000","26,880","15,01M","-4,26%","380.482,99","2,24","8,01","0,78"
2007-07-27,"27,000","26,500","27,130","26,250","19,62M","0,15%","380.482,99","2,24","8,01","0,78"
2007-07-30,"27,350","27,190","27,630","26,920","8,43M","1,30%","380.482,99","2,24","8,01","0,78"
2007-07-31,"27,940","27,680","28,040","27,520","9,63M","2,16%","380.482,99","2,24","8,01","0,78"
2007-08-01,"27,830","27,940","28,240","27,400","11,30M","-0,39%","375.911,06","2,17","8,01","0,78"
2007-08-02,"27,570","28,100","28,100","27,370","9,19M","-0,93%","375.911,06","2,17","8,01","0,78"
2007-08-03,"27,060","27,510","27,550","26,950","8,76M","-1,85%","375.911,06","2,17","8,01","0,78"
2007-08-06,"27,010","26,670","27,200","26,660","6,88M","-0,18%","375.911,06","2,17","8,01","0,78"
2007-08-07,"27,680","27,280","27,800","27,150","7,61M","2,48%","375.911,06","2,17","8,01","0,78"
2007-08-08,"28,670","27,950","28,780","27,660","13,28M","3,58%","375.911,06","2,17","8,01","0,78"
2007-08-09,"28,020","28,330","28,610","27,750","14,53M","-2,27%","375.911,06","2,17","8,01","0,78"
2007-08-10,"27,160","28,020","28,020","27,140","11,60M","-3,07%","375.911,06","2,17","8,01","0,78"
2007-08-13,"27,850","27,510","27,950","27,230","5,08M","2,54%","375.911,06","2,17","8,01","0,78"
2007-08-14,"27,300","27,430","27,950","27,210","5,15M","-1,97%","375.911,06","2,17","8,01","0,78"
2007-08-15,"27,240","27,240","27,460","26,750","5,67M","-0,22%","375.911,06","2,17","8,01","0,78"
2007-08-16,"26,020","26,820","26,870","25,920","10,80M","-4,48%","375.911,06","2,17","8,01","0,78"
2007-08-17,"26,540","26,880","26,940","25,710","12,04M","2,00%","375.911,06","2,17","8,01","0,78"
2007-08-20,"26,250","26,480","26,760","26,170","7,91M","-1,09%","375.911,06","2,17","8,01","0,78"
2007-08-21,"26,030","26,200","26,290","25,750","8,60M","-0,84%","375.911,06","2,17","8,01","0,78"
2007-08-22,"26,130","26,030","26,390","26,030","7,85M","0,38%","375.911,06","2,17","8,01","0,78"
2007-08-23,"25,940","26,390","26,430","25,940","6,20M","-0,73%","375.911,06","2,17","8,01","0,78"
2007-08-24,"26,140","25,730","26,250","25,730","4,58M","0,77%","375.911,06","2,17","8,01","0,78"
2007-08-27,"25,900","26,210","26,340","25,850","4,16M","-0,92%","375.911,06","2,17","8,01","0,78"
2007-08-28,"25,600","25,900","26,000","25,470","23,88M","-1,16%","375.911,06","2,17","8,01","0,78"
2007-08-29,"25,820","25,490","25,890","25,380","6,61M","0,86%","375.911,06","2,17","8,01","0,78"
2007-08-30,"26,160","25,900","26,330","25,900","7,35M","1,32%","375.911,06","2,17","8,01","0,78"
2007-08-31,"26,480","26,240","26,700","26,200","5,43M","1,22%","375.911,06","2,17","8,01","0,78"
2007-09-03,"26,450","26,480","26,650","26,270","5,72M","-0,11%","391.299,89","2,68","8,01","0,78"
2007-09-04,"26,340","26,060","26,430","26,010","7,81M","-0,42%","391.299,89","2,68","8,01","0,78"
2007-09-05,"25,780","26,340","26,480","25,730","7,42M","-2,13%","391.299,89","2,68","8,01","0,78"
2007-09-06,"25,460","25,900","26,060","25,280","13,52M","-1,24%","391.299,89","2,68","8,01","0,78"
2007-09-07,"24,680","25,180","25,430","24,500","14,23M","-3,06%","391.299,89","2,68","8,01","0,78"
2007-09-10,"24,430","24,600","25,090","24,360","17,84M","-1,01%","391.299,89","2,68","8,01","0,78"
2007-09-11,"24,890","24,430","24,950","24,370","8,02M","1,88%","391.299,89","2,68","8,01","0,78"
2007-09-12,"24,830","24,890","25,030","24,440","10,34M","-0,24%","391.299,89","2,68","8,01","0,78"
2007-09-13,"24,630","24,840","24,910","24,460","7,63M","-0,81%","391.299,89","2,68","8,01","0,78"
2007-09-14,"24,330","24,630","24,630","23,710","9,43M","-1,22%","391.299,89","2,68","8,01","0,78"
2007-09-17,"24,280","24,290","24,580","23,840","10,32M","-0,21%","391.299,89","2,68","8,01","0,78"
2007-09-18,"24,810","24,280","24,970","24,100","11,18M","2,18%","391.299,89","2,68","8,01","0,78"
2007-09-19,"25,760","24,810","26,030","24,810","15,87M","3,83%","391.299,89","2,68","8,01","0,78"
2007-09-20,"25,530","25,760","25,950","25,470","8,91M","-0,89%","391.299,89","2,68","8,01","0,78"
2007-09-21,"25,320","25,450","25,700","25,220","12,81M","-0,82%","391.299,89","2,68","8,01","0,78"
2007-09-24,"25,350","25,320","25,490","25,250","16,95M","0,12%","391.299,89","2,68","8,01","0,78"
2007-09-25,"25,200","25,160","25,450","25,020","7,57M","-0,59%","391.299,89","2,68","8,01","0,78"
2007-09-26,"25,470","25,340","25,840","25,270","10,26M","1,07%","391.299,89","2,68","8,01","0,78"
2007-09-27,"25,290","25,550","25,800","25,200","8,54M","-0,71%","391.299,89","2,68","8,01","0,78"
2007-09-28,"25,050","25,200","25,280","24,790","10,70M","-0,95%","391.299,89","2,68","8,01","0,78"
2007-10-01,"24,900","25,010","25,100","24,620","9,77M","-0,60%","371.055,54","3,59","8,57","0,64"
2007-10-02,"25,070","25,090","25,130","24,900","8,73M","0,68%","371.055,54","3,59","8,57","0,64"
2007-10-03,"25,100","25,070","25,170","24,820","5,66M","0,12%","371.055,54","3,59","8,57","0,64"
2007-10-04,"25,200","25,070","25,460","24,900","10,17M","0,40%","371.055,54","3,59","8,57","0,64"
2007-10-05,"25,450","25,110","25,500","25,090","5,20M","0,99%","371.055,54","3,59","8,57","0,64"
2007-10-08,"25,440","25,450","25,600","25,110","4,70M","-0,04%","371.055,54","3,59","8,57","0,64"
2007-10-09,"25,450","25,440","25,570","25,060","9,03M","0,04%","371.055,54","3,59","8,57","0,64"
2007-10-10,"25,380","25,520","25,530","25,170","6,10M","-0,28%","371.055,54","3,59","8,57","0,64"
2007-10-11,"25,420","25,330","25,530","25,150","9,36M","0,16%","371.055,54","3,59","8,57","0,64"
2007-10-12,"25,600","25,420","25,610","25,070","6,85M","0,71%","371.055,54","3,59","8,57","0,64"
2007-10-15,"25,570","25,560","25,790","25,440","7,10M","-0,12%","371.055,54","3,59","8,57","0,64"
2007-10-16,"25,770","25,560","25,900","25,490","10,63M","0,78%","371.055,54","3,59","8,57","0,64"
2007-10-17,"25,620","25,560","26,050","25,540","9,03M","-0,58%","371.055,54","3,59","8,57","0,64"
2007-10-18,"26,440","26,390","26,720","26,300","18,69M","3,20%","371.055,54","3,59","8,57","0,64"
2007-10-19,"27,270","26,440","27,480","26,440","25,35M","3,14%","371.055,54","3,59","8,57","0,64"
2007-10-22,"26,740","27,270","27,270","26,590","12,53M","-1,94%","371.055,54","3,59","8,57","0,64"
2007-10-23,"26,670","26,740","26,780","26,520","10,40M","-0,26%","371.055,54","3,59","8,57","0,64"
2007-10-24,"26,400","26,570","26,710","26,350","9,81M","-1,01%","371.055,54","3,59","8,57","0,64"
2007-10-25,"26,460","26,400","26,930","26,310","8,33M","0,23%","371.055,54","3,59","8,57","0,64"
2007-10-26,"26,840","26,460","26,920","26,400","8,92M","1,44%","371.055,54","3,59","8,57","0,64"
2007-10-29,"27,330","27,100","27,410","26,990","7,87M","1,83%","371.055,54","3,59","8,57","0,64"
2007-10-30,"27,160","27,330","27,330","26,930","8,67M","-0,62%","371.055,54","3,59","8,57","0,64"
2007-10-31,"27,250","27,160","27,260","26,550","11,19M","0,33%","371.055,54","3,59","8,57","0,64"
2007-11-01,"27,190","27,250","27,690","26,940","11,25M","-0,22%","374.174,69","4,07","8,57","0,64"
2007-11-02,"27,020","27,090","27,400","26,890","7,05M","-0,63%","374.174,69","4,07","8,57","0,64"
2007-11-05,"27,150","26,820","27,390","26,710","8,21M","0,48%","374.174,69","4,07","8,57","0,64"
2007-11-06,"26,790","27,280","27,300","26,660","8,24M","-1,33%","374.174,69","4,07","8,57","0,64"
2007-11-07,"26,710","26,830","27,080","26,310","7,59M","-0,30%","374.174,69","4,07","8,57","0,64"
2007-11-08,"26,640","26,710","26,750","26,180","10,58M","-0,26%","374.174,69","4,07","8,57","0,64"
2007-11-09,"26,990","26,770","27,300","26,600","18,76M","1,31%","374.174,69","4,07","8,57","0,64"
2007-11-12,"26,520","26,850","26,910","26,420","8,22M","-1,74%","374.174,69","4,07","8,57","0,64"
2007-11-13,"26,320","26,320","26,350","25,950","14,31M","-0,75%","374.174,69","4,07","8,57","0,64"
2007-11-14,"26,130","26,440","26,470","26,080","12,77M","-0,72%","374.174,69","4,07","8,57","0,64"
2007-11-15,"25,660","26,130","26,130","25,520","13,34M","-1,80%","374.174,69","4,07","8,57","0,64"
2007-11-16,"25,330","25,660","25,660","25,110","13,15M","-1,29%","374.174,69","4,07","8,57","0,64"
2007-11-19,"24,880","25,330","25,750","24,760","10,62M","-1,78%","374.174,69","4,07","8,57","0,64"
2007-11-20,"25,120","24,880","25,230","24,800","11,52M","0,96%","374.174,69","4,07","8,57","0,64"
2007-11-21,"24,760","25,120","25,450","24,620","12,37M","-1,43%","374.174,69","4,07","8,57","0,64"
2007-11-22,"24,920","24,760","25,070","24,760","5,57M","0,65%","374.174,69","4,07","8,57","0,64"
2007-11-23,"24,970","25,000","25,060","24,550","7,34M","0,20%","374.174,69","4,07","8,57","0,64"
2007-11-26,"24,500","25,030","25,350","24,050","10,31M","-1,88%","374.174,69","4,07","8,57","0,64"
2007-11-27,"24,310","24,500","24,500","23,860","11,85M","-0,78%","374.174,69","4,07","8,57","0,64"
2007-11-28,"24,620","24,310","24,670","24,020","10,45M","1,28%","374.174,69","4,07","8,57","0,64"
2007-11-29,"24,900","24,790","25,130","24,680","9,40M","1,14%","374.174,69","4,07","8,57","0,64"
2007-11-30,"25,180","25,280","25,490","24,990","9,89M","1,12%","374.174,69","4,07","8,57","0,64"
2007-12-03,"24,880","25,180","25,290","24,800","6,40M","-1,19%","384.661,96","4,22","8,57","0,64"
2007-12-04,"24,660","24,930","25,080","24,590","9,29M","-0,88%","384.661,96","4,22","8,57","0,64"
2007-12-05,"25,250","24,660","25,400","24,660","11,37M","2,39%","384.661,96","4,22","8,57","0,64"
2007-12-06,"25,090","25,250","25,500","25,020","6,65M","-0,63%","384.661,96","4,22","8,57","0,64"
2007-12-07,"25,190","25,090","25,500","25,000","8,42M","0,40%","384.661,96","4,22","8,57","0,64"
2007-12-10,"24,980","25,300","25,300","24,800","8,97M","-0,83%","384.661,96","4,22","8,57","0,64"
2007-12-11,"25,220","24,980","25,310","24,820","9,83M","0,96%","384.661,96","4,22","8,57","0,64"
2007-12-12,"25,360","25,220","25,900","24,920","11,69M","0,56%","384.661,96","4,22","8,57","0,64"
2007-12-13,"25,000","25,360","25,460","24,840","12,99M","-1,42%","384.661,96","4,22","8,57","0,64"
2007-12-14,"25,150","25,300","25,350","24,960","7,70M","0,60%","384.661,96","4,22","8,57","0,64"
2007-12-17,"24,780","25,150","25,150","24,760","26,72M","-1,47%","384.661,96","4,22","8,57","0,64"
2007-12-18,"24,470","24,760","25,000","24,470","14,47M","-1,25%","384.661,96","4,22","8,57","0,64"
2007-12-19,"24,380","24,470","24,770","24,380","16,90M","-0,37%","384.661,96","4,22","8,57","0,64"
2007-12-20,"24,090","24,380","24,650","24,000","21,85M","-1,19%","384.661,96","4,22","8,57","0,64"
2007-12-21,"23,880","24,090","24,300","23,830","20,95M","-0,87%","384.661,96","4,22","8,57","0,64"
2007-12-24,"23,880","23,880","23,880","23,880",,"0,00%","384.661,96","4,22","8,57","0,64"
2007-12-27,"24,280","24,200","24,680","24,000","27,05M","1,68%","384.661,96","4,22","8,57","0,64"
2007-12-28,"24,380","24,280","24,530","24,220","23,96M","0,41%","384.661,96","4,22","8,57","0,64"
2008-01-02,"24,700","24,250","24,950","24,150","29,83M","1,31%","365.203,61","4,28","9,6","0,22"
2008-01-03,"24,870","24,870","25,120","24,750","31,82M","0,69%","365.203,61","4,28","9,6","0,22"
2008-01-04,"24,600","24,870","25,440","24,410","20,61M","-1,09%","365.203,61","4,28","9,6","0,22"
2008-01-07,"24,980","24,650","25,190","24,600","14,58M","1,54%","365.203,61","4,28","9,6","0,22"
2008-01-08,"24,810","24,980","25,110","24,740","18,41M","-0,68%","365.203,61","4,28","9,6","0,22"
2008-01-09,"25,070","24,810","25,110","24,730","23,48M","1,05%","365.203,61","4,28","9,6","0,22"
