fecha,ultimo,apertura,maximo,minimo,vol,variacion
2019-11-06,"28,480","28,090","28,480","27,860","41,48M","1,39%"
2019-11-05,"28,090","28,210","28,300","27,960","35,40M","-0,43%"
2019-11-04,"28,210","28,290","28,410","28,050","14,61M","-0,11%"
2019-11-01,"28,240","28,030","28,410","27,950","11,61M","1,04%"
2019-10-31,"27,950","28,230","28,230","27,860","2,55M","-1,93%"
2019-10-30,"28,500","28,450","28,520","28,180","2,25M","0,04%"
2019-10-29,"28,490","28,350","28,490","28,010","3,39M","0,53%"
2019-10-28,"28,340","28,240","28,480","28,190","16,09M","0,21%"
2019-10-25,"28,280","28,230","28,280","27,930","26,98M","0,46%"
2019-10-24,"28,150","28,130","28,250","28,020","29,37M","0,36%"
2019-10-23,"28,050","28,200","28,340","27,810","39,78M","-0,85%"
2019-10-22,"28,290","28,460","28,540","28,190","31,65M","-0,81%"
2019-10-21,"28,520","28,390","28,660","28,300","14,86M","0,25%"
2019-10-18,"28,450","28,520","28,610","28,310","18,16M","-0,32%"
2019-10-17,"28,540","28,800","29,000","28,540","8,08M","-0,73%"
2019-10-16,"28,750","28,540","28,910","28,510","3,19M","0,77%"
2019-10-15,"28,530","28,600","28,740","28,360","3,48M","0,42%"
2019-10-14,"28,410","28,410","28,660","28,260","2,15M","-0,56%"
2019-10-11,"28,570","28,230","28,570","28,170","3,36M","1,31%"
2019-10-10,"28,200","27,750","28,310","27,700","2,38M","1,51%"
2019-10-09,"27,780","27,580","27,970","27,530","1,84M","1,02%"
2019-10-08,"27,500","28,110","28,130","27,470","2,40M","-2,24%"
2019-10-07,"28,130","27,770","28,130","27,680","1,90M","1,15%"
2019-10-04,"27,810","27,620","27,820","27,260","3,43M","1,42%"
2019-10-03,"27,420","27,390","27,710","27,230","2,55M","0,48%"
2019-10-02,"27,290","28,170","28,270","27,220","3,53M","-3,12%"
2019-10-01,"28,170","28,500","28,640","28,170","3,08M","-0,81%"
2019-09-30,"28,400","28,160","28,480","28,090","3,06M","1,00%"
2019-09-27,"28,120","27,860","28,290","27,860","2,28M","0,79%"
2019-09-26,"27,900","27,680","27,940","27,680","2,25M","0,69%"
2019-09-25,"27,710","27,710","27,800","27,520","2,94M","-0,47%"
2019-09-24,"27,840","27,710","28,020","27,590","2,85M","0,80%"
2019-09-23,"27,620","27,280","27,720","27,040","3,63M","1,28%"
2019-09-20,"27,270","27,290","27,450","27,040","7,21M","0,48%"
2019-09-19,"27,140","26,660","27,200","26,630","3,56M","1,92%"
2019-09-18,"26,630","26,710","26,820","26,550","4,15M","-0,11%"
2019-09-17,"26,660","26,640","26,770","26,530","6,76M","0,38%"
2019-09-16,"26,560","26,830","26,860","26,420","4,96M","-1,30%"
2019-09-13,"26,910","27,200","27,270","26,910","2,93M","-0,99%"
2019-09-12,"27,180","27,450","27,630","26,910","4,14M","-1,16%"
2019-09-11,"27,500","27,990","28,390","27,110","8,61M","-3,88%"
2019-09-10,"28,610","28,730","29,000","28,290","4,46M","-0,63%"
2019-09-09,"28,790","28,590","28,920","28,480","3,00M","0,49%"
2019-09-06,"28,650","28,600","28,750","28,390","2,87M","0,39%"
2019-09-05,"28,540","28,050","28,550","27,950","3,17M","2,66%"
2019-09-04,"27,800","28,090","28,140","27,800","2,77M","-0,25%"
2019-09-03,"27,870","27,850","27,890","27,660","2,58M","0,07%"
2019-09-02,"27,850","28,050","28,200","27,740","1,56M","-0,96%"
2019-08-30,"28,120","27,690","28,380","27,620","5,68M","1,52%"
2019-08-29,"27,700","27,520","27,880","27,460","2,15M","0,54%"
2019-08-28,"27,550","27,050","27,550","27,020","2,05M","1,44%"
2019-08-27,"27,160","26,890","27,340","26,850","2,01M","1,00%"
2019-08-26,"26,890","26,900","27,060","26,730","1,44M","-0,59%"
2019-08-23,"27,050","27,450","27,540","27,020","1,62M","-0,62%"
2019-08-22,"27,220","27,140","27,560","27,040","2,29M","0,29%"
2019-08-21,"27,140","26,490","27,330","26,490","1,81M","3,08%"
2019-08-20,"26,330","26,630","26,780","26,330","1,68M","-1,05%"
2019-08-19,"26,610","26,110","26,680","26,040","2,43M","2,39%"
2019-08-16,"25,990","25,590","26,060","25,540","2,97M","1,56%"
2019-08-15,"25,590","25,910","25,930","25,330","2,11M","-0,89%"
2019-08-14,"25,820","26,360","26,360","25,660","2,66M","-1,60%"
2019-08-13,"26,240","26,150","26,560","25,900","2,57M","-0,38%"
2019-08-12,"26,340","26,630","26,820","26,280","1,46M","-0,60%"
2019-08-09,"26,500","26,480","26,700","26,370","1,78M","-0,86%"
2019-08-08,"26,730","26,500","26,730","26,390","2,42M","1,67%"
2019-08-07,"26,290","26,040","26,450","26,040","4,42M","1,27%"
2019-08-06,"25,960","26,310","26,410","25,960","2,24M","-1,59%"
2019-08-05,"26,380","26,680","26,780","26,160","2,95M","-2,44%"
2019-08-02,"27,040","27,000","27,470","26,950","4,76M","-1,89%"
2019-08-01,"27,560","26,940","27,560","26,940","6,99M","1,96%"
2019-07-31,"27,030","26,900","27,300","26,870","3,08M","0,22%"
2019-07-30,"26,970","27,600","27,600","26,770","3,50M","-1,86%"
2019-07-29,"27,480","27,450","27,740","27,450","2,93M","-0,61%"
2019-07-26,"27,650","27,470","27,650","27,420","1,58M","0,44%"
2019-07-25,"27,530","27,470","27,830","27,250","2,77M","0,11%"
2019-07-24,"27,500","27,390","27,570","27,250","3,49M","-0,15%"
2019-07-23,"27,540","27,590","27,590","27,310","3,06M","0,62%"
2019-07-22,"27,370","27,460","27,660","27,360","2,57M","-0,40%"
2019-07-19,"27,480","27,590","27,680","27,240","2,31M","0,11%"
2019-07-18,"27,450","27,000","27,470","26,930","2,46M","1,33%"
2019-07-17,"27,090","27,580","27,630","27,090","4,31M","-1,81%"
2019-07-16,"27,590","27,460","27,720","27,450","4,84M","0,00%"
2019-07-15,"27,590","27,400","27,630","27,320","2,89M","0,62%"
2019-07-12,"27,420","26,960","27,420","26,900","3,65M","1,74%"
2019-07-11,"26,950","26,850","27,020","26,570","1,95M","0,48%"
2019-07-10,"26,820","27,140","27,140","26,640","4,00M","-1,36%"
2019-07-09,"27,190","27,260","27,330","27,090","4,14M","0,00%"
2019-07-08,"27,190","27,120","27,290","27,070","2,41M","-0,04%"
2019-07-05,"27,200","26,960","27,220","26,930","2,90M","0,44%"
2019-07-04,"27,080","26,900","27,140","26,900","1,70M","0,78%"
2019-07-03,"26,870","26,670","27,060","26,620","2,79M","1,28%"
2019-07-02,"26,530","26,450","26,590","26,320","2,23M","0,30%"
2019-07-01,"26,450","26,720","26,900","26,200","2,63M","0,00%"
2019-06-28,"26,450","26,410","26,600","26,230","3,97M","0,53%"
2019-06-27,"26,310","25,480","26,500","25,480","4,32M","3,18%"
2019-06-26,"25,500","25,250","25,650","25,230","2,99M","1,03%"
2019-06-25,"25,240","25,550","25,550","25,100","4,07M","-0,98%"
2019-06-24,"25,490","25,520","25,810","25,420","4,79M","0,08%"
2019-06-21,"25,470","25,030","25,470","25,010","5,20M","2,17%"
2019-06-20,"24,930","25,140","25,300","24,920","3,03M","-0,28%"
2019-06-19,"25,000","25,050","25,130","24,700","3,28M","0,16%"
2019-06-18,"24,960","24,840","25,230","24,510","3,51M","0,32%"
2019-06-17,"24,880","25,100","25,100","24,740","2,43M","-0,48%"
2019-06-14,"25,000","25,000","25,110","24,840","2,05M","-0,44%"
2019-06-13,"25,110","25,050","25,390","24,960","2,78M","0,36%"
2019-06-12,"25,020","25,600","25,700","24,660","7,26M","-1,03%"
