per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"21,47","16,91","5,05","23,50","0,88","4,43","3.444,00","5.457,00","1,11"
