per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"45,67","23,62","4,94","10,82","0,61","1,87","1.684,16","4.994,32","0,52"
