per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"48,50","20,21","5,27","10,87","0,75",,"339,06","608,00","0,50"
