per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"39,11","15,95","3,23","8,26","0,72","4,12","454,00","932,00","0,62"
