per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"18,34","13,27","7,71","42,02","1,14","0,94","1.004,70","1.865,10","2,54"
