per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"15,80","10,78","5,29","33,50","1,29","1,62","1.161,60","2.245,00","2,95"
