per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"17,86","12,24","6,30","35,30","1,17","1,10","1.122,80","2.014,00","2,61"
