fecha,per,bpa,rentabilidad_por_dividendo,precio_div_cash_flow,precio_valor_contable,ebitda,b_neto
2020-07-01,"215,51","0,22","2,61","27,8","4,75",794,"31,7"
2020-07-02,"215,51","0,22","2,47","27,8","4,75",794,"31,7"
