per,precio_div_cash_flow,precio_valor_contable,roe,dividendo_neto_por_accion,rentabilidad_por_dividendo,b_neto,ebitda,bpa
"4,31","0,00","0,43","9,97","0,24","4,91","3.519,00","0,00","0,70"
